LOGPcons,MACCSFP125,PCR,Psi_e_A,P_VSA_ppp_D,Mp,SpMin1_Bh(p),SHED_AL,SM12_AEA(ri),P_VSA_s_3,MATS5m,Actividad
1.2336,1,1.2813,7.5119,21.1351,0.6415,2.1171,12.9629,3.7259,39.9036,0.0088,Act-1
5.3718,1,1.4208,8.2256,42.6833,0.6558,2.122,10.7791,4.0038,48.0156,0.023,Act1
0.5139,0,1.1807,8.2147,18.0108,0.6635,2.034,8.1194,3.768,62.016,-0.1158,Act-1
0.0626,1,1.268,8.1576,213.4167,0.634,2.1417,12.8893,4.1123,56.1647,0.0655,Act-1
0.4557,1,1.293,8.2346,203.6306,0.6449,2.1413,10.5714,4.112,47.3609,0.1165,Act-1
0.693,0,1.2403,8.3611,0.0,0.6557,2.1084,5.2977,3.6676,19.389,-0.4031,Act-1
0.711,0,1.3149,8.2056,16.2825,0.6827,2.0805,3.871,3.6735,12.7365,-0.408,Act-1
1.4074,1,1.4234,8.0513,0.0,0.7075,1.9957,4.559,3.1745,17.2438,-0.2959,Act-1
1.4074,1,1.4234,8.0513,0.0,0.7075,1.9954,4.559,3.1745,17.2438,-0.2334,Act-1
-0.389,1,1.3137,7.8241,34.4157,0.6492,2.1207,13.0424,3.8618,30.1299,-0.0348,Act-1
3.3414,1,1.4203,7.5575,42.6833,0.6539,2.1256,12.9264,3.8618,33.5104,-0.125,Act-1
2.3998,1,1.3067,7.6667,50.9079,0.6405,2.075,11.069,3.6483,31.2814,-0.01,Act-1
2.492,1,1.3137,7.7438,16.405,0.6512,2.0763,11.1354,3.8618,27.0056,-0.0273,Act-1
1.3806,0,1.2049,7.744,18.0108,0.6233,2.0692,10.8454,3.661,34.4773,-0.0843,Act-1
1.3978,0,1.2846,8.037,42.6833,0.6444,1.9738,2.8284,2.0891,5.2434,-0.3845,Act1
3.7707,1,1.4323,7.9402,59.0883,0.6697,2.0777,11.1351,4.1676,36.8573,0.1361,Act1
0.5771,0,1.2359,8.119,85.3667,0.6124,1.9884,6.3013,2.3509,15.0792,-0.1917,Act-1
0.4856,0,1.2289,8.2549,75.5805,0.6128,1.9891,8.2617,2.7303,26.4341,-0.1125,Act-1
1.1751,1,1.5295,7.6333,77.4796,0.6552,2.0501,13.7763,3.7998,38.5607,-0.1671,Act-1
3.198,1,1.5236,7.7581,102.2745,0.6565,2.045,13.0005,3.7999,38.5607,-0.1937,Act-1
3.1554,1,1.5295,7.65,77.4796,0.6601,2.0449,13.7763,3.7998,38.5607,-0.1819,Act1
1.9961,1,1.4304,8.2585,16.7855,0.6753,2.0138,8.828,4.0247,24.3681,-0.1065,Act1
2.8538,1,1.4199,7.6481,16.7855,0.6899,2.01,7.9643,4.0705,26.3052,-0.1539,Act-1
0.6417,1,1.3501,8.2149,49.3022,0.68,2.0448,5.7435,3.6222,11.45,0.1385,Act-1
1.2362,0,1.258,7.809,36.0215,0.6567,1.9725,3.5095,3.1162,19.0815,-0.1426,Act-1
-1.1993,1,1.3052,8.2381,160.9472,0.6141,2.0125,0.0,3.3811,10.5731,-0.1085,Act-1
6.6435,1,1.5213,7.5495,42.6833,0.7014,2.164,7.6535,4.4358,31.9297,0.0125,Act-1
0.7886,1,1.3613,8.2149,49.3022,0.68,2.0461,4.7451,3.7775,11.45,0.0335,Act-1
1.0751,1,1.349,8.2024,49.3022,0.6656,2.0474,5.744,3.9992,16.6934,-0.0605,Act-1
-0.4001,0,1.1652,8.256,93.5913,0.6804,2.0506,8.9251,3.9224,91.265,0.0268,Act-1
0.8708,0,1.1487,8.1757,50.9079,0.653,2.0527,12.4869,3.9292,106.7957,-0.0775,Act-1
-0.4001,0,1.1652,8.256,93.5913,0.6804,2.0506,8.9251,3.9224,91.265,0.0268,Act-1
3.2385,1,1.3711,8.096,85.3667,0.633,2.1017,11.6022,3.5933,43.753,-0.1744,Act-1
1.6744,0,1.1974,7.6842,60.6941,0.6024,2.0164,6.7511,2.7841,22.254,0.1549,Act-1
1.6426,0,1.1738,7.7178,50.9079,0.6348,2.0534,9.6969,3.2966,48.2166,0.1139,Act1
2.8762,0,1.1587,7.8355,126.4885,0.5954,2.0581,15.4922,3.5274,44.5103,0.0623,Act-1
2.6062,1,1.426,7.6207,18.0108,0.673,2.0908,8.5318,4.0684,48.2006,0.0774,Act1
5.5135,1,1.4082,7.5714,31.672,0.6836,2.0522,10.0872,3.6447,37.3877,0.092,Act1
5.619,1,1.4126,7.5404,31.672,0.6924,2.0508,9.5179,3.5669,32.1443,0.0845,Act1
5.856,1,1.4075,7.5245,31.672,0.6873,2.0475,10.0721,3.5653,34.6788,0.0486,Act1
4.0294,1,1.395,7.5741,31.672,0.6802,2.028,9.5523,3.5173,26.2019,0.0415,Act1
2.3061,1,1.3526,7.6207,34.7963,0.6521,2.0409,10.0899,3.4616,31.2948,-0.0677,Act1
1.8543,1,1.3135,7.9195,36.0215,0.6881,2.0587,10.8174,3.772,47.9482,0.1262,Act1
2.5452,1,1.4636,7.9524,18.0108,0.667,2.0323,6.9133,3.6477,31.0697,-0.0233,Act1
2.1549,1,1.3309,7.7143,60.6941,0.653,2.0471,8.4481,3.6492,30.9531,-0.16,Act1
4.8945,1,1.5778,7.9341,54.0323,0.71,2.022,16.0645,3.901,92.4671,-0.0599,Act1
1.4371,1,1.3419,8.1151,0.0,0.6763,2.0214,6.6109,3.4828,17.878,0.0068,Act-1
-0.5813,0,1.177,8.2238,167.9466,0.6736,2.0536,10.76,3.9256,93.212,0.1006,Act-1
1.1343,0,1.0298,8.8102,42.6833,0.7321,1.7371,1.7548,3.0454,0.0,0.1339,Act-1
1.4668,0,1.1046,8.6086,0.0,0.7235,1.6901,1.7548,2.8539,3.8156,0.1935,Act-1
3.1481,0,1.233,7.7378,0.0,0.7236,1.9676,5.4096,3.771,42.1993,-0.1202,Act1
1.8221,0,1.2371,8.1038,0.0,0.7538,1.9586,6.6787,3.8328,45.0577,-0.0102,Act1
2.3194,1,1.4928,7.9391,18.0108,0.7036,2.1096,8.7792,4.5921,19.0908,0.0515,Act1
1.9841,1,1.3279,8.0174,32.8972,0.6923,2.035,8.567,3.9651,53.2566,-0.0891,Act1
1.9841,1,1.3332,8.0174,32.8972,0.6923,2.0354,8.0395,3.958,53.2566,-0.0664,Act1
1.9841,1,1.3487,8.0174,32.8972,0.6923,2.037,8.5242,3.9203,53.2566,-0.056,Act1
1.8497,1,1.3572,8.1272,18.0108,0.7251,2.0202,6.8704,4.3288,45.9928,0.182,Act1
4.486,1,1.6097,8.0053,0.0,0.7494,2.0494,12.4692,4.3585,31.6318,0.0015,Act1
1.5568,0,1.2314,8.6971,60.6941,0.6919,2.0517,5.9944,3.5482,17.9109,0.0511,Act-1
0.6174,0,1.2314,8.6019,103.3774,0.687,2.0515,5.9751,3.5482,9.441,0.0447,Act-1
1.6229,1,1.4784,8.0038,16.405,0.7037,2.0643,6.991,4.0312,10.5982,-0.1431,Act1
2.6874,1,1.4017,8.4325,16.405,0.689,2.0979,7.2528,4.0546,16.0004,-0.0635,Act-1
1.4485,0,1.1643,7.7212,19.5293,0.6549,2.1226,8.9968,4.0185,36.0835,-0.0277,Act-1
3.3125,1,1.3205,8.3548,16.405,0.6624,2.0816,11.519,4.0152,28.1333,0.178,Act-1
-2.0998,0,1.0799,9.1563,85.3667,0.6087,1.9351,0.0,4.4234,9.1848,0.1514,Act-1
-0.3566,0,1.0936,8.8452,0.0,0.6197,1.9323,3.7798,4.4232,14.2538,-0.0865,Act-1
-0.8225,0,1.0744,8.5784,18.0108,0.6078,1.9478,3.7798,4.4234,18.4652,-0.0235,Act-1
5.667,1,1.616,7.8285,0.0,0.7645,2.0726,6.8146,4.2923,48.6234,-0.0094,Act1
5.7667,1,1.6148,7.7816,0.0,0.7752,2.0718,6.8551,4.2887,48.1779,0.0942,Act1
5.0614,1,1.2627,7.4063,18.0108,0.6531,2.0918,12.3317,3.8618,75.8731,-0.0847,Act1
5.1679,1,1.5304,8.2057,67.5709,0.6984,2.0157,11.7337,3.8639,58.6535,-0.2053,Act1
0.0359,1,1.2083,8.2292,190.3069,0.6437,2.0298,17.2372,3.4745,71.0339,0.1872,Act-1
-2.0505,1,1.2714,8.3344,333.1179,0.6505,2.0374,13.745,4.4414,145.0601,0.0975,Act-1
1.6799,1,1.2634,8.8024,251.9048,0.6958,2.0049,15.2617,4.4087,82.3515,0.0652,Act1
2.5406,0,1.0,10.2778,0.0,0.7884,1.6408,0.0,1.3399,0.0,0.0,Act-1
5.9667,0,1.0,11.2212,0.0,0.5824,1.9674,0.0,3.9751,0.0,-0.0395,Act-1
4.5235,0,1.0,11.475,0.0,0.5227,1.9462,0.0,3.7475,0.0,-0.03,Act-1
3.9636,0,1.0,11.5147,0.0,0.5187,1.9241,0.0,3.5549,0.0,-0.0556,Act1
2.2178,0,1.0,10.6528,0.0,0.5871,1.7585,1.0,2.1972,0.0,-0.1127,Act1
2.2621,0,1.0,10.6528,0.0,0.5871,1.7665,1.0,2.068,0.0,-0.0967,Act-1
2.5702,1,1.4284,8.2201,55.8816,0.6683,2.0135,8.0382,4.0206,24.3681,-0.1313,Act-1
2.4536,0,1.2295,8.4107,60.6941,0.6418,2.1022,5.7787,3.7275,54.5715,0.0041,Act-1
1.3706,0,1.232,8.1026,42.6833,0.644,2.1284,6.1051,3.724,45.3076,0.074,Act-1
1.1609,0,1.232,8.1282,42.6833,0.6415,2.1239,5.7649,3.724,44.8788,0.1087,Act-1
3.375,1,1.3957,8.7593,85.3667,0.6941,2.0574,5.8636,3.8074,28.7086,-0.0694,Act-1
1.9572,0,1.2205,8.0064,42.6833,0.6559,2.0782,6.2547,3.6802,38.864,0.16,Act-1
1.4832,0,1.2398,8.1042,60.6941,0.6526,2.0935,4.1104,3.6638,40.5409,0.0584,Act-1
1.289,0,1.2508,8.2246,60.6941,0.6413,2.0936,4.5974,3.6607,36.7199,-0.0337,Act-1
1.7983,0,1.2447,8.3467,60.6941,0.6388,2.1053,6.6034,3.719,44.5929,-0.0699,Act-1
1.6579,1,1.3056,8.2841,42.6833,0.6591,2.0489,5.2301,3.5296,25.639,-0.1188,Act-1
0.9699,0,1.1873,8.0903,18.0108,0.6278,2.0511,8.6063,3.3433,43.7093,0.0193,Act-1
1.3086,0,1.2508,8.1812,60.6941,0.6441,2.1017,4.3664,3.6607,37.5775,0.0433,Act-1
2.9108,1,1.3286,8.2241,42.6833,0.6689,2.1129,6.7457,3.7077,47.3496,0.2106,Act-1
2.5452,1,1.3336,8.2679,60.6941,0.6744,2.1113,5.2775,3.7075,47.3496,0.1104,Act-1
2.1999,0,1.2653,8.3421,42.6833,0.6734,2.1274,5.5017,3.5645,32.5469,0.0621,Act-1
3.3122,1,1.3497,7.7278,3.1243,0.6696,2.1251,7.7152,3.5349,41.4516,0.0308,Act-1
5.5328,1,1.3497,7.7389,0.0,0.6747,2.0926,7.9039,3.5349,38.3273,0.0377,Act1
3.6115,1,1.3229,7.816,0.0,0.6671,2.0445,7.4307,3.6847,33.6305,-0.0424,Act-1
3.2818,1,1.2853,7.7292,18.0108,0.6573,2.0796,9.4601,3.6902,46.0254,0.0908,Act-1
1.3015,1,1.2853,7.7083,18.0108,0.6511,2.1135,9.4601,3.6902,46.0254,0.0882,Act-1
5.2234,1,1.483,7.5735,18.0108,0.6627,2.0728,10.5254,3.635,42.9494,0.147,Act-1
2.4218,0,1.2681,7.9583,36.0215,0.711,1.9696,1.7548,3.081,21.0434,0.0235,Act-1
4.0505,1,1.3643,7.8122,0.0,0.8358,1.9474,7.9252,3.9068,78.2823,-0.2164,Act1
3.4388,1,1.3699,7.7389,0.0,0.8072,1.9638,7.1406,3.8275,74.7817,-0.2344,Act-1
1.0283,0,1.028,7.7464,75.5805,0.6313,2.1829,7.1863,3.4481,24.9809,-0.1521,Act-1
0.9583,0,1.0298,7.7348,60.6941,0.6234,2.1785,8.6448,3.2516,29.1923,-0.1523,Act-1
-1.5656,0,1.2414,9.5769,0.0,1.0752,1.5156,0.0,1.3028,0.0,0.0,Act-1
3.8985,1,1.3647,8.2308,18.0108,0.7872,2.0471,10.6058,3.668,28.6102,0.0264,Act1
2.6723,1,1.4269,7.6232,16.7855,0.6732,2.003,8.1417,3.8026,22.9033,-0.0635,Act1
-2.74,0,1.234,9.2464,0.0,0.7179,1.8892,5.6099,3.1575,73.5415,-0.0384,Act-1
0.9385,0,1.2297,8.1494,60.6941,0.6639,2.0773,5.2694,3.74,46.2132,0.0591,Act1
1.3739,1,1.5099,7.886,16.663,0.7332,1.983,5.524,3.7172,13.7837,-0.0319,Act-1
0.4284,1,1.3205,8.4247,34.4157,0.6606,2.1231,12.3086,4.0152,31.2576,0.1715,Act-1
0.0839,0,1.2833,9.0688,121.3882,0.7083,2.0093,4.4771,3.3192,23.4287,0.1167,Act-1
2.1411,1,1.3733,7.9561,0.0,0.742,2.0085,5.9655,3.689,21.4504,-0.0293,Act-1
3.2907,1,1.4887,7.697,49.6827,0.6719,2.0754,15.8037,4.4584,49.5398,0.1153,Act1
1.5923,1,1.4443,8.619,0.0,0.7283,2.0886,4.0471,3.7599,14.7571,0.0188,Act-1
0.9161,1,1.434,8.1389,32.8972,0.7196,2.003,4.5858,3.1945,14.7571,0.0096,Act-1
1.7071,1,1.4362,8.1065,0.0,0.817,1.964,4.3645,3.1505,10.1168,-0.4486,Act-1
4.1692,1,1.3355,9.3504,32.8972,0.7504,2.0036,4.1166,4.0731,19.5789,-0.011,Act1
-0.0445,0,1.2194,8.25,93.5913,0.6578,2.0099,6.5205,3.1871,10.4248,0.0338,Act-1
-0.4498,0,1.1558,9.4286,0.0,0.7715,1.6398,1.8899,1.9666,39.8339,0.0458,Act-1
0.7253,0,1.2629,7.5167,18.0108,0.6281,1.9964,1.7548,2.1145,7.397,0.0748,Act-1
4.5671,1,1.401,7.3254,0.0,0.6678,2.0364,5.5375,3.6647,25.6372,-0.0639,Act-1
2.9415,1,1.3309,7.4259,0.0,0.6543,2.0619,5.7908,3.2977,10.5826,0.055,Act-1
1.2046,1,1.4379,7.7917,50.6629,0.6773,2.118,3.7798,2.8996,7.4738,-0.3614,Act-1
0.5042,0,1.2992,8.0972,50.7854,0.6839,1.9597,3.5961,3.021,13.4037,-0.4911,Act-1
0.7094,0,1.1993,8.2755,93.5913,0.6756,2.1071,9.9968,3.6073,24.8312,-0.0468,Act-1
0.6459,0,1.1993,8.2894,93.5913,0.7081,2.0521,10.0898,3.6073,52.8813,0.0561,Act-1
0.1289,1,1.2418,8.2097,152.9376,0.6974,2.0586,13.0228,3.7058,86.8074,0.1175,Act-1
-1.9092,0,1.0821,9.5185,118.2639,0.5692,1.8858,2.0,2.5962,4.3543,0.2626,Act-1
3.092,1,1.3518,8.0664,118.2639,0.8895,1.9918,8.5273,3.8542,22.0958,-0.1695,Act1
1.5101,0,1.2153,8.0819,75.5805,0.6619,2.0428,5.6838,3.0648,19.2973,0.055,Act-1
-0.5183,0,1.2483,8.6786,160.9472,0.6252,2.0142,4.5488,3.0433,6.63,0.1401,Act-1
-2.5925,0,1.0613,8.8778,154.2854,0.6141,1.9553,6.4474,2.9959,19.3035,0.1371,Act-1
-5.6434,0,1.0516,8.8583,223.2041,0.6274,1.9568,13.1791,3.1563,110.5802,0.1826,Act-1
-1.2613,0,1.0331,8.5758,118.2639,0.6077,1.8435,2.7495,1.8115,37.4633,-0.0176,Act-1
-2.4132,0,1.0487,8.8333,151.1611,0.6512,1.8293,0.0,2.9831,63.9826,0.0797,Act-1
1.5149,0,1.2452,7.4833,32.8972,0.6577,1.9712,0.0,2.7525,5.7201,-0.1289,Act-1
2.687,0,1.2313,8.1152,75.5805,0.6623,2.0698,8.1522,3.7228,47.4337,-0.0334,Act1
-1.6009,0,1.0533,8.5714,53.5223,0.5726,1.7822,0.0,1.4142,9.297,1.125,Act-1
0.2074,1,1.3752,8.1,92.3661,0.6566,2.0194,5.7423,3.0255,11.3471,0.1138,Act-1
-1.7301,0,1.2135,8.4697,92.3661,0.6105,1.8862,1.8899,2.951,6.2012,0.2998,Act-1
0.2094,0,1.2607,8.2639,75.5805,0.6401,2.0135,4.7107,2.9517,6.63,0.1959,Act-1
-1.5356,0,1.0726,9.2667,118.2639,0.5721,1.9146,2.8284,2.6855,6.8888,0.2247,Act-1
-2.2746,0,1.0558,9.4286,118.2639,0.5467,1.8538,0.0,1.4142,0.9099,0.2221,Act-1
2.5321,1,1.3187,8.4556,75.5805,0.6784,2.093,7.3409,3.8983,51.4016,0.0441,Act-1
-2.847,0,1.0,8.8056,203.6306,0.5539,2.0022,0.0,2.3504,0.0,-0.0527,Act-1
2.341,0,1.2215,8.2927,75.5805,0.6732,2.0622,8.6049,3.7449,42.3646,0.007,Act1
0.0379,0,1.2624,9.0451,62.5829,0.7784,1.9691,3.5095,3.9622,10.1027,0.191,Act-1
3.36,1,1.444,8.7756,31.2914,0.6998,2.0463,6.0623,4.1054,22.1276,0.086,Act-1
2.1711,1,1.4741,8.0556,171.8217,0.6769,2.0444,6.5855,3.7689,17.3981,0.1326,Act1
2.8486,1,1.3295,7.84,129.1383,0.6438,2.0131,5.6859,3.7555,38.3022,-0.0297,Act1
2.0865,1,1.3473,7.913,129.1383,0.6517,2.0133,5.5856,3.7552,33.2331,-0.0212,Act1
3.3262,1,1.3448,7.9133,129.1383,0.7146,1.9958,5.3261,3.949,39.3434,-0.0762,Act-1
2.2815,0,1.3412,8.1706,82.4574,0.7283,1.9595,2.3811,2.7528,12.0859,-0.1446,Act1
-0.5329,0,1.2628,8.6074,148.3743,0.6571,1.9824,3.0,3.2567,17.0881,-0.1146,Act-1
1.9469,0,1.2631,8.337,82.5799,0.718,1.9776,3.17,2.9712,19.3251,-0.0155,Act-1
1.6806,0,1.2676,7.8433,82.5799,0.7601,1.98,0.0,2.7325,8.85,-0.1056,Act-1
0.5573,0,1.0182,7.7167,82.5799,0.5887,2.0026,2.8717,2.7236,21.2698,0.0523,Act1
-3.4798,1,1.1375,8.125,498.7407,0.6205,2.0981,16.3799,3.5259,143.2487,0.0348,Act-1
-3.508,1,1.1219,8.2635,350.0301,0.6367,2.0459,17.609,3.4761,153.8467,0.1012,Act-1
-1.8773,1,1.2064,8.2076,264.9997,0.6407,2.0263,13.6668,3.4349,132.4004,0.0602,Act-1
-0.9142,0,1.0326,8.0494,212.1927,0.5754,1.9743,8.5161,2.7382,42.1132,0.0088,Act-1
1.0455,0,1.0208,7.5476,82.5799,0.5799,2.0247,2.8717,2.4876,22.9946,0.0159,Act-1
-0.3196,0,1.2755,8.6012,113.8713,0.661,2.0323,2.0,3.3985,6.2066,-0.0429,Act-1
4.1401,1,1.4947,7.8889,67.4484,0.73,1.9861,6.7348,3.6504,15.2715,0.0587,Act-1
3.252,1,1.3647,7.6875,67.6935,0.6836,2.0178,0.0,3.43,7.4126,-0.09,Act-1
4.8518,1,1.2376,7.8987,234.7524,0.6586,1.9915,0.0,3.6296,34.4606,0.0074,Act1
0.3056,0,1.1172,8.2778,67.6935,0.6606,1.9608,4.1664,3.1203,26.8462,0.2545,Act-1
-0.667,0,1.1276,8.1979,117.0387,0.6252,1.9131,3.7798,3.0728,6.7137,-0.0586,Act-1
-0.7376,0,1.0829,8.3333,49.6827,0.6333,1.7253,0.0,2.4142,8.7094,0.9324,Act-1
2.885,1,1.457,7.7963,32.8972,0.7091,2.0176,4.69,3.6647,16.1605,-0.1273,Act-1
2.5648,1,1.3784,7.4556,32.8972,0.6752,2.1585,2.8717,3.4331,23.5543,-0.3075,Act-1
-0.5189,1,1.3473,7.8261,129.1383,0.6397,2.0322,5.5856,3.7552,33.2331,-0.0239,Act-1
0.7795,0,1.2631,8.2704,82.5799,0.7045,1.985,3.17,2.9712,19.3251,-0.033,Act-1
-0.2982,0,1.2197,8.5792,68.9187,0.6606,2.0661,5.5249,3.4501,33.7697,0.1796,Act-1
-1.6378,0,1.0643,8.9069,32.8972,0.6317,1.9831,4.8589,3.4762,16.1552,-0.1774,Act-1
4.162,1,1.2769,7.5495,32.8972,0.6706,2.0788,11.0133,3.9243,41.2035,-0.1082,Act1
2.4636,0,1.1412,7.8673,32.8972,0.6232,2.0965,9.1053,3.7224,50.415,-0.0299,Act-1
4.6393,1,1.2855,7.4812,32.8972,0.6518,2.0973,9.6382,3.7264,53.0004,-0.0087,Act1
4.0455,1,1.2873,7.4268,32.8972,0.6397,2.0974,9.1457,3.7224,49.4998,-0.0852,Act1
1.1949,0,1.3282,9.2111,32.8972,0.6525,2.1385,3.7006,3.6388,13.4037,0.4659,Act-1
-1.2545,1,1.2755,8.4884,50.9079,0.703,2.1029,14.1362,3.9485,68.3671,-0.0249,Act-1
1.6972,0,1.3117,8.8675,32.8972,0.7086,2.0768,3.8003,3.5845,14.1476,-0.3056,Act-1
0.7644,0,1.3039,8.5,75.5805,0.6588,1.9925,3.7204,2.5727,7.8902,-0.4058,Act-1
-0.9792,0,1.3139,8.4259,32.8972,0.6595,1.959,0.0,2.4811,7.4614,-0.0746,Act-1
-0.3236,0,1.2906,9.1061,75.5805,0.6417,1.962,0.0,2.8937,16.1536,-0.1516,Act-1
-2.1794,0,1.169,8.6852,203.6306,0.5984,1.877,0.0,3.1905,7.4614,-0.0929,Act-1
-2.3461,0,1.1686,8.598,160.9472,0.598,1.8604,0.0,3.1885,7.0326,-0.0665,Act-1
1.914,1,1.377,8.1053,65.7944,0.6815,2.0591,7.5652,3.5854,24.6861,-0.0157,Act-1
1.693,0,1.0253,7.7222,32.8972,0.6698,1.9275,5.0,2.538,78.6405,-0.041,Act1
-0.9244,0,1.0694,8.4333,32.8972,0.5983,1.8545,2.7495,2.631,18.6898,0.161,Act-1
2.3223,1,1.3841,8.0,32.8972,0.7009,2.0256,4.7339,3.7046,23.8285,-0.1326,Act1
0.6101,0,1.2664,8.3462,50.9079,0.6507,2.0066,6.2575,2.942,14.7006,-0.2019,Act-1
-1.2915,0,1.2727,8.7902,50.9079,0.6932,1.9824,2.6494,3.3686,7.0326,0.0616,Act-1
-3.2855,0,1.1138,8.9722,68.9187,0.7286,1.818,0.0,2.7274,13.3662,-0.0001,Act-1
-2.0976,0,1.0926,9.0303,86.9294,0.5969,1.8365,0.0,2.693,13.2563,0.1276,Act-1
-1.4048,0,1.0805,9.7333,90.1756,0.5202,1.731,0.0,0.3349,4.2758,1.216,Act-1
0.7151,0,1.2208,8.3431,65.7944,0.6257,2.0217,6.2575,2.7331,25.8954,0.1568,Act-1
1.1848,0,1.2223,8.3403,75.5805,0.6518,1.9681,7.5094,2.7435,24.6913,0.1873,Act-1
0.0109,0,1.2755,8.506,82.1994,0.7176,2.0279,2.0,3.3985,4.592,0.0825,Act-1
-2.1482,0,1.0,8.9688,160.9472,0.5356,1.9201,0.0,0.618,0.0,0.2117,Act-1
-1.465,0,1.2221,8.6481,239.407,0.6018,2.0084,6.9158,3.0607,9.9959,-0.0826,Act-1
-1.369,0,1.0558,9.0317,75.5805,0.6319,1.8211,0.0,1.4142,1.8096,0.082,Act-1
-1.4654,0,1.0648,9.0909,118.2639,0.6258,1.8306,2.0,2.7053,35.8387,-0.0836,Act-1
-7.9924,0,1.0,8.3651,505.9527,0.5703,2.06,9.0757,3.1894,4.6402,-0.0287,Act-1
0.7896,0,1.0296,8.1212,75.5805,0.5863,2.0469,3.7798,2.432,13.1537,0.0387,Act-1
2.4705,0,1.1936,8.0152,75.5805,0.6266,2.057,8.9412,3.1251,33.8431,0.1308,Act-1
-5.8885,0,1.0,8.2708,377.9027,0.5696,2.0692,8.7421,3.1194,7.1748,-0.0763,Act-1
-6.5483,0,1.0,8.4242,430.3722,0.5682,2.0671,5.5856,3.1543,4.6402,-0.067,Act-1
-6.0107,0,1.0,8.3763,387.6888,0.5691,2.0609,6.5975,3.1412,4.6402,-0.0275,Act-1
3.0117,1,1.3909,7.4825,32.8972,0.6937,2.0274,4.5701,3.7048,18.8528,-0.0047,Act-1
0.9465,0,1.1932,7.6296,93.5913,0.6866,2.0913,4.5858,2.7675,24.2964,0.0103,Act-1
2.9268,0,1.1932,7.6574,93.5913,0.6951,2.0468,4.5858,2.7675,24.2964,0.0008,Act-1
1.779,1,1.377,8.2632,32.8972,0.6954,2.0575,8.2101,3.5854,26.6962,0.0385,Act-1
0.8514,0,1.3062,7.8462,50.9079,0.64,2.051,11.451,3.6763,44.3994,-0.034,Act-1
2.176,1,1.3784,7.4222,49.6827,0.6654,2.2001,0.0,3.4331,23.5543,-0.2297,Act-1
2.5648,1,1.3784,7.4556,32.8972,0.6752,2.1585,2.8717,3.4331,23.5543,-0.3075,Act1
2.6717,1,1.5554,7.5889,32.8972,0.7223,2.1912,2.8717,3.7981,12.191,-0.3125,Act-1
0.5268,0,1.3053,8.9083,95.4801,0.7768,2.0623,5.744,4.6025,16.36,0.1439,Act-1
1.3254,0,1.2085,7.9333,65.7944,0.6097,2.0867,6.0722,3.0589,18.3699,-0.1446,Act-1
1.8207,1,1.4494,7.6818,32.8972,0.6998,2.1202,3.8643,2.9813,7.4738,0.042,Act-1
2.5324,1,1.4845,7.8542,65.7944,0.6782,2.0187,5.6732,3.4944,10.1693,-0.101,Act-1
0.1839,0,1.2592,8.5476,93.5913,0.6425,2.0116,5.4273,3.0203,13.6626,0.211,Act-1
0.5598,0,1.2983,8.5,75.5805,0.6588,1.9988,2.8717,2.9788,6.8522,0.2158,Act-1
0.7321,0,1.2906,8.7424,118.2639,0.6474,1.9996,3.7798,2.8937,6.8522,0.0249,Act-1
1.173,1,1.3631,8.2598,32.8972,0.7109,2.024,4.6493,3.4578,6.2066,-0.0193,Act-1
1.4794,1,1.3425,8.2939,49.3022,0.7042,2.0454,5.1024,3.6583,12.1977,0.0776,Act-1
1.6013,1,1.3564,8.2886,49.3022,0.7304,2.0429,5.7543,3.6017,9.7072,0.1258,Act-1
1.347,1,1.3631,8.1716,49.3022,0.7007,2.0477,4.7363,3.4578,6.6354,0.0374,Act-1
2.2065,1,1.4598,8.0038,49.3022,0.7052,2.0465,6.2857,4.0369,9.3921,0.0303,Act1
1.0647,1,1.3311,8.2031,49.3022,0.7402,2.0269,4.2073,3.4798,36.0859,0.1077,Act-1
-0.0957,0,1.3056,8.6136,64.1886,0.6764,2.026,2.0,3.3852,4.3075,0.2186,Act-1
1.1923,0,1.2698,7.8939,50.9079,0.7433,1.9643,1.8899,2.7996,13.5281,-0.1179,Act-1
-0.0393,0,1.2308,8.425,50.9079,0.6736,1.9985,6.5437,3.3227,33.0156,-0.2466,Act-1
0.0103,0,1.2231,8.2018,50.9079,0.6621,2.0006,6.8748,3.3098,30.4166,-0.0098,Act-1
0.2231,0,1.2377,8.4222,118.2639,0.6211,2.0055,7.5094,2.6747,17.726,-0.129,Act-1
0.601,0,1.3154,7.881,32.8972,0.6565,1.9635,1.8899,2.0182,2.3279,0.343,Act-1
-1.957,0,1.1337,8.5392,160.9472,0.6032,1.9661,4.7107,3.1054,6.6037,-0.0226,Act-1
-0.8475,0,1.1293,8.9213,118.2639,0.604,1.9668,3.7798,3.3986,6.6037,-0.0267,Act-1
-0.3,0,1.1444,8.1667,75.5805,0.6138,1.9657,4.2642,2.8097,11.6728,-0.1206,Act-1
-1.8832,0,1.1546,8.7485,149.8442,0.6248,1.9863,4.4557,3.491,10.4727,-0.0568,Act-1
-0.9067,0,1.1444,8.3,75.5805,0.6108,1.9637,3.7798,2.8097,11.1961,-0.077,Act-1
2.6146,1,1.3374,8.5172,75.5805,0.6711,2.0922,6.9436,3.8976,53.9361,-0.026,Act-1
0.1507,0,1.3154,7.881,32.8972,0.6565,1.9648,1.0,2.0182,2.7567,0.5509,Act-1
2.9944,1,1.6381,7.6795,49.5602,0.7425,2.0301,8.8407,4.193,51.1369,-0.0509,Act-1
