Mp,C_percent,N_percent,O_percent,DECC,Psi_e_A,piPC05,PCR,Vindex,SpMAD_A,WiA_D/Dt,SpMAD_B(p),MATS2m,MATS5m,MATS5p,MATS8p,MATS1i,MATS7i,GATS4m,GATS8m,GATS2p,GATS2i,GATS4i,GATS6i,SpMax2_Bh(p),SpMax2_Bh(i),SpMin1_Bh(p),SpMin3_Bh(i),P_VSA_p_3,P_VSA_i_2,P_VSA_s_3,P_VSA_s_6,P_VSA_ppp_D,P_VSA_ppp_cyc,Eta_D_epsiA,Eta_psi1,SpMaxA_AEA(dm),SM12_AEA(ri),SdssC,SaasC,mindssC,CATS2D_00_LL,SHED_AL,SHED_LL,Uc,TPSA_efficiency,LOGPcons,SAscore,QEDu,MACCSFP125,Actividad
0.5948,31.6327,5.6122,6.1224,1.3606,7.9922,5.6348,1.0317,0.4399,1.1781,0.4619,1.3618,0.1561,-0.0465,0.0663,-0.0036,-0.3384,-0.0604,1.0027,1.1065,1.0561,1.2233,1.1626,1.1418,3.7243,3.9423,2.0522,1.7818,296.8196,296.8196,69.064,319.2775,114.7263,147.7701,0.1095,0.539,0.0475,3.4531,-7.4186,0.0,-0.878,32,18.1626,17.6572,3.7004,0.2318,2.8541,6.4508,0.0953,0,Act-1
0.6222,37.5,0.0,12.5,0.9063,8.5833,2.8332,1.2399,0.6803,1.0953,1.0,1.4361,0.0228,0.0117,-0.1152,0.6764,-0.0042,0.4061,0.9063,0.0,1.2847,1.2714,1.0,1.0023,3.2079,3.4408,1.8538,0.7712,47.6401,47.6401,0.9099,67.8283,42.6833,0.0,0.1728,0.514,0.4961,2.1783,-0.9138,0.0,-0.9138,5,5.0,3.5961,2.0,0.3326,1.2367,3.0373,0.5494,0,Act-1
0.6745,39.1304,6.5217,10.8696,1.6818,8.2593,5.5036,1.2096,0.2255,1.2555,0.6252,1.5086,-0.0281,0.0567,-0.0998,0.075,0.0633,0.0014,1.0179,1.0411,1.2361,1.2863,1.1735,0.9171,3.8401,3.9371,2.062,1.582,118.249,86.0295,52.5663,193.6987,136.2746,87.9811,0.2097,0.5248,0.1589,3.7061,-1.676,0.5476,-1.1738,10,11.4956,10.9033,3.585,0.4063,0.7414,4.4691,0.4805,0,Act-1
0.6278,40.0,0.0,6.6667,1.4528,8.5633,5.3569,1.2067,0.2851,1.2153,0.7425,1.4098,0.1627,-0.1208,0.0706,-0.3548,-0.036,0.0792,0.8038,1.0138,0.904,0.8809,0.9657,1.092,3.8642,3.9802,2.0214,1.5092,115.5425,115.5425,59.2313,106.9852,0.0,42.8552,0.2354,0.4594,0.1572,3.8727,-0.6586,-8.068,-0.6586,10,8.9384,9.0798,3.1699,0.0986,4.3818,4.4427,0.4995,0,Act1
0.6482,41.1765,3.9216,3.9216,0.864,7.49,5.7778,1.1651,0.2613,1.3477,0.2848,1.4956,0.0948,-0.0508,-0.0617,-0.0218,-0.1762,0.0407,1.0813,0.9845,0.8162,0.958,1.2208,1.0369,3.7576,3.8762,2.1532,1.5414,101.0856,101.0856,25.5997,36.1448,0.0,62.562,0.0926,0.6034,0.1434,3.4878,1.4069,2.6689,-0.0201,13,5.5347,7.568,3.1699,0.0968,2.8949,5.2757,0.7205,0,Act1
0.6544,41.6667,5.5556,2.7778,0.963,7.6898,5.2983,1.1951,0.3385,1.2437,0.3487,1.4554,0.1768,-0.3005,-0.211,0.3638,0.1502,0.0316,1.032,0.4626,0.9799,1.0935,1.1921,0.7246,3.5807,3.7347,2.1315,1.4162,77.6426,77.6426,22.0872,58.0421,50.9079,68.5267,0.0995,0.6094,0.205,3.3429,4.6675,0.0,-0.0416,12,6.4474,5.5454,2.585,0.243,1.7651,4.7791,0.5927,0,Act-1
0.6281,35.7143,10.7143,0.0,1.0414,7.5641,4.3812,1.2653,0.3995,1.2691,0.7618,1.476,-0.0243,0.0438,-0.1118,-0.1492,-0.2593,-0.2267,1.3837,0.9997,0.8614,0.7319,0.8984,0.6874,3.3744,3.7269,2.0077,1.1218,71.3644,71.3644,7.1904,16.7855,36.0215,50.5668,0.0952,0.6019,0.2328,3.0232,0.8091,1.249,0.8091,6,3.7798,2.8717,3.0,0.2054,1.5135,3.2031,0.5477,0,Act-1
0.6133,33.3333,6.6667,13.3333,1.0625,8.5573,4.7723,1.2291,0.4562,1.1869,0.7709,1.4102,0.1306,0.1107,0.0006,0.1491,0.4249,-0.1285,1.1953,1.4192,1.161,1.2623,0.8776,1.1509,3.5135,3.7332,2.0275,0.9591,43.8839,43.8839,6.63,185.9696,178.7129,31.6143,0.2089,0.4735,0.2532,3.5602,-1.0948,0.0156,-1.0948,6,5.0491,4.436,3.0,0.5118,0.2791,3.8202,0.3843,0,Act-1
0.699,45.7143,14.2857,2.8571,1.5388,8.0181,5.9444,1.4044,0.2337,1.3134,0.4697,1.5939,0.0616,-0.2065,-0.0677,-0.1143,-0.0198,0.0178,0.9642,1.0548,0.8302,0.9389,1.0882,0.9623,3.7142,3.9345,2.0249,1.3887,102.3395,102.3395,29.3247,90.3391,34.6738,178.4221,0.2277,0.5315,0.1578,3.8925,-0.2585,2.5248,-0.2585,8,6.7248,4.6427,4.2479,0.2701,1.6122,4.677,0.7492,1,Act1
0.6751,42.1053,7.8947,5.2632,2.1033,7.9949,6.5497,1.4583,0.1357,1.2873,0.5287,1.5178,0.0977,0.158,0.2605,-0.0502,0.003,-0.1426,0.9356,0.9442,0.8692,1.0505,0.9359,0.8973,3.89,4.0514,2.0914,1.8199,199.0651,159.9164,57.4086,256.111,136.2746,171.2061,0.1829,0.5447,0.0789,4.0339,-1.1081,4.788,-0.6576,19,14.6472,14.9221,4.7004,0.2368,3.8867,4.829,0.2174,1,Act1
0.6274,39.5833,0.0,2.0833,1.21,7.325,4.7875,1.0549,0.2732,1.3147,0.2787,1.4064,0.0753,0.0356,-0.0035,0.0819,0.0898,-0.0807,1.133,0.8197,1.0907,1.0919,1.1694,0.7854,3.7846,3.9089,2.1504,1.5443,62.0126,62.0126,25.4097,25.1449,0.0,44.3622,0.0345,0.6659,0.1639,3.5011,0.5362,0.0,0.5362,18,7.8622,6.2442,1.585,0.0626,4.3867,4.2771,0.5122,0,Act-1
0.698,50.0,3.125,0.0,0.8028,7.3382,5.7281,1.3426,0.3111,1.3665,0.2534,1.5801,0.0722,-0.1718,-0.1391,0.1074,0.0805,0.0999,1.1796,0.8755,0.9195,1.063,1.2014,0.7806,3.7486,3.8261,2.0544,1.4057,99.912,99.912,15.2768,0.0,18.0108,109.0976,0.0739,0.6829,0.2043,3.6812,0.0,5.8725,0.0,14,0.0,6.2761,3.7004,0.0544,3.2334,4.9187,0.4653,1,Act1
0.6586,39.1304,0.0,10.8696,1.7257,8.0139,5.4561,1.1797,0.2204,1.2664,0.3667,1.4664,0.0656,0.0762,0.0081,-0.1201,-0.003,0.0078,0.9291,1.4791,0.9183,0.9673,1.1695,0.8629,3.8084,3.9071,2.133,1.5503,72.6687,69.2092,31.9552,119.0288,39.0961,60.384,0.1501,0.5502,0.1865,3.7614,0.4386,2.5204,0.4386,16,9.6071,6.0922,3.1699,0.2473,3.0393,5.0463,0.8297,0,Act1
0.6352,40.0,1.25,5.0,1.6801,7.7523,5.8579,1.112,0.2145,1.2382,0.3095,1.4289,0.2417,-0.05,-0.0775,-0.0875,0.0413,-0.0532,1.0576,1.1175,0.848,0.841,1.0683,0.9432,3.9026,4.0088,2.1978,1.7567,149.7849,149.7849,41.5712,117.494,0.0,53.3323,0.0846,0.6039,0.1054,3.9475,1.1987,0.0,-0.1458,27,10.1118,9.4242,2.8074,0.1665,5.4305,4.7181,0.4394,0,Act1
0.6195,37.5,0.0,8.9286,1.3639,7.9679,5.1591,1.0621,0.2569,1.2837,0.3392,1.4182,0.1311,0.0213,-0.0358,0.0265,0.1664,-0.0105,1.239,0.9002,1.0986,1.1109,1.2677,0.7795,3.8057,3.9254,2.1447,1.6235,60.8554,60.8554,33.7288,178.3399,128.05,38.0716,0.1097,0.5522,0.1515,3.8259,0.8622,0.0,-0.5692,16,8.3222,6.1324,2.0,0.2616,1.6389,4.4119,0.6933,0,Act1
0.6301,39.0244,2.439,2.439,0.8889,7.4954,5.2467,1.1817,0.3345,1.2986,0.3031,1.4238,0.0531,-0.0463,-0.1401,0.1654,0.2066,0.1518,1.0979,0.9925,1.1131,1.1232,1.1242,0.8409,3.6315,3.7753,2.1384,1.4439,58.8323,58.8323,21.5783,75.5805,75.5805,50.0071,0.0601,0.6344,0.1913,3.236,0.0,3.0831,0.0,14,6.7432,5.6521,2.8074,0.1885,3.242,4.5194,0.6636,0,Act-1
0.6541,40.8451,8.4507,5.6338,2.7521,8.4962,6.2028,1.3177,0.1502,1.2591,0.6531,1.5104,0.1181,0.1304,0.0946,0.0639,-0.1093,-0.1783,1.1095,0.9321,0.9081,0.8554,1.0267,0.9769,3.8572,3.9846,2.0291,1.6238,163.8793,163.8793,52.2903,192.0433,36.0215,162.7464,0.2614,0.47,0.0909,3.8998,-3.4747,0.9596,-1.1816,14,11.7393,11.0438,4.4594,0.1885,3.014,5.4267,0.3143,1,Act1
0.6507,36.7347,12.2449,2.0408,2.0146,8.5332,6.1943,1.4376,0.2408,1.231,0.5825,1.4461,0.1605,0.1908,-0.0054,-0.0247,-0.163,-0.1732,0.8836,1.0346,0.882,0.8091,1.051,1.2154,3.7073,3.9098,2.0986,1.5543,137.4762,98.3276,45.7754,175.1832,36.0215,115.5119,0.3061,0.4458,0.1313,4.1185,0.0,-4.194,0.0,7,7.5746,8.0581,4.0875,0.1643,4.1194,4.6643,0.4207,1,Act1
0.6806,36.5385,9.6154,1.9231,1.4979,7.6543,5.9283,1.4054,0.2307,1.2631,0.5938,1.4841,0.1754,0.0365,0.0909,-0.3135,-0.0147,0.0915,0.8297,1.6355,1.024,1.1085,0.9809,1.0802,3.8634,3.9351,2.0049,1.6709,149.057,85.5598,75.2002,125.9371,93.5913,138.1839,0.1309,0.6081,0.1586,3.5474,0.0,3.0149,0.0,13,9.097,11.6858,4.0875,0.3728,4.339,4.4811,0.4097,1,Act1
0.6911,41.4634,21.9512,0.0,1.5828,7.6282,6.3391,1.594,0.1789,1.3495,0.4654,1.6186,0.1295,0.0345,0.0878,-0.0941,-0.2343,0.124,1.073,0.9996,0.8106,1.1327,1.127,1.04,3.8584,4.0994,2.1014,1.4514,104.7324,104.7324,14.2738,100.2231,0.0,192.5736,0.1929,0.555,0.1122,4.3661,0.0,2.7263,0.0,5,7.7667,6.5975,4.7004,0.2652,1.8624,4.7387,0.3783,1,Act1
0.6632,41.0256,12.8205,2.5641,1.088,8.3967,5.6227,1.3202,0.2769,1.2594,0.6536,1.5117,0.0464,-0.0597,0.0086,-0.0102,-0.1286,-0.0114,0.9861,1.3223,0.9486,0.9337,0.966,0.9381,3.6935,3.8992,2.0679,1.4745,107.5682,107.5682,35.4111,154.5833,42.6833,165.4335,0.2722,0.474,0.1474,3.8111,0.0,-2.7778,0.0,6,6.2702,4.888,4.1699,0.2196,2.6434,4.5761,0.7204,1,Act1
0.6971,42.2222,13.3333,4.4444,2.0434,8.0635,5.7492,1.4208,0.1891,1.2536,0.7225,1.5526,0.0987,-0.1263,-0.0153,-0.2011,0.0347,0.13,0.955,1.1054,0.9381,1.2825,0.9702,1.0562,3.7775,3.9972,1.9822,1.5763,159.9153,120.7666,30.0858,153.8239,34.6738,126.3362,0.2115,0.5484,0.1359,3.9315,-0.561,2.7425,-0.3484,10,13.0373,12.8104,4.3219,0.2934,2.3659,4.8084,0.5869,1,Act1
0.6117,31.4286,11.4286,11.4286,1.1856,8.3684,4.1109,1.0647,0.3017,1.1895,0.636,1.3995,0.0665,-0.0978,0.0258,-0.0343,-0.5181,-0.1073,0.6948,1.6262,1.0648,1.3255,1.0816,0.7585,3.5393,3.831,2.0435,1.3707,38.1723,38.1723,29.3471,100.5797,36.0215,69.5115,0.2123,0.4694,0.1896,3.1274,-1.2936,0.0,-0.3236,1,3.7798,0.0,2.3219,0.3683,-1.8572,3.5002,0.5029,0,Act-1
0.6498,40.4255,6.383,4.2553,1.3542,7.6875,5.9813,1.3272,0.2288,1.3139,0.3983,1.5185,0.0368,-0.0248,-0.0787,-0.2083,-0.065,0.136,1.0103,0.961,0.909,1.0527,0.9606,1.1879,3.7021,3.8974,2.1227,1.5831,87.7927,87.7927,23.6187,67.8283,77.4796,85.7763,0.117,0.5819,0.14,3.5328,1.2358,2.5889,-0.0126,11,9.0899,7.4882,3.7004,0.21,1.3023,4.78,0.8244,1,Act-1
0.7018,42.3077,1.9231,7.6923,1.9524,7.9655,5.3839,1.2419,0.2045,1.2894,0.7163,1.5315,-0.0019,-0.0739,-0.138,0.0411,-0.0028,-0.0339,1.3286,0.7637,1.1056,1.1287,0.9807,1.0014,3.8553,3.9226,1.9772,1.677,187.4162,122.9771,83.8285,118.1181,42.6833,107.2633,0.1602,0.5926,0.1502,3.472,-1.2679,1.6612,-0.9771,16,10.6733,14.6963,4.0,0.2916,3.72,4.3021,0.6552,1,Act1
0.6262,37.5,4.1667,4.1667,0.7769,7.8939,4.3718,1.2496,0.5105,1.2382,0.6965,1.457,-0.0441,-0.1261,-0.1652,0.6986,0.2241,0.0893,1.0949,0.0,1.1958,1.2339,0.9151,0.9331,3.4118,3.6526,2.0158,0.9334,59.392,59.392,3.1856,75.5805,75.5805,50.5668,0.0986,0.5902,0.2952,2.5058,0.0,0.8773,0.0,7,3.586,5.0763,2.8074,0.3058,1.077,3.7714,0.6093,0,Act1
0.5538,23.5294,5.8824,17.6471,0.625,9.1667,0.0,1.048,0.9638,1.053,1.0,1.2705,0.0903,-0.1354,0.2994,0.0,0.1213,0.0,1.1581,0.0,1.6089,1.7285,0.6789,0.0,2.9449,3.2925,1.8957,0.5694,9.7351,9.7351,0.9099,143.4088,118.2639,0.0,0.224,0.4096,0.5369,1.9705,-1.1806,0.0,-1.1806,1,1.8899,0.0,1.0,0.7013,-1.8682,3.4143,0.474,0,Act-1
0.6404,29.4118,7.8431,11.7647,1.5693,8.3488,5.118,1.0861,0.2335,1.1985,0.6364,1.4085,0.0024,-0.0965,-0.1147,0.0169,-0.0863,-0.0541,1.0279,0.9011,1.0804,1.1452,1.1049,1.0813,3.8547,3.9621,2.0166,1.6543,72.1068,34.3184,48.8875,211.2609,151.0739,34.7874,0.2035,0.498,0.1604,4.0368,-0.8624,0.0,-1.1503,6,8.7289,6.3053,2.585,0.4654,-1.2147,4.8764,0.2415,0,Act-1
0.6436,32.4324,8.1081,10.8108,1.285,8.325,4.7536,1.0972,0.3186,1.214,0.6456,1.426,-0.0177,-0.1512,-0.0691,0.0052,-0.0495,-0.2631,0.9652,0.9997,1.137,1.1473,1.2063,0.9944,3.5131,3.7026,2.0103,1.4162,65.1253,32.9057,47.6815,167.3285,135.0494,14.671,0.2008,0.5054,0.2147,3.2816,-0.6893,0.0,-1.1043,4,4.6066,2.7495,2.3219,0.4643,-0.3326,4.5232,0.3131,0,Act-1
0.6515,34.375,4.6875,9.375,1.9284,7.9268,5.2627,1.0865,0.1861,1.211,0.6681,1.3927,0.1187,-0.0507,-0.1766,0.0593,-0.197,0.0313,1.1303,1.0011,0.9446,1.0084,0.8187,0.8818,3.7459,3.9244,2.0171,1.7118,146.52,82.0809,102.394,156.9034,42.6833,72.1757,0.1633,0.5391,0.1296,3.5052,0.6613,0.0,-0.6825,10,11.8857,11.2824,2.585,0.3202,2.2121,4.8121,0.2666,0,Act-1
0.6227,37.0968,6.4516,4.8387,1.7648,8.6622,5.6505,1.1776,0.1931,1.2338,0.6242,1.4289,0.1207,0.0924,-0.0652,0.0521,-0.0818,-0.0037,0.966,0.845,1.0254,0.7425,0.8926,0.6977,3.8118,3.975,2.0856,1.6152,90.4142,90.4142,35.1024,201.977,0.0,128.2,0.2865,0.4282,0.1121,3.5353,-0.5836,-3.1891,-0.7461,12,10.6677,8.7454,3.3219,0.1438,6.1342,4.8151,0.4011,0,Act-1
0.6298,38.0531,1.7699,12.3894,1.7288,8.0946,6.4354,1.2993,0.1523,1.2558,0.3414,1.4428,0.1501,0.0767,-0.0832,-0.0044,-0.0322,-0.0242,1.073,1.0542,1.071,1.1504,0.9972,0.9831,3.9148,4.033,2.0853,1.7484,183.0323,183.0323,61.5848,368.243,188.7441,145.3667,0.1696,0.5104,0.0669,3.8173,-3.6617,-0.9785,-0.8322,24,15.0644,14.9087,4.0,0.2877,1.9036,7.2747,0.163,0,Act1
0.6222,35.2273,6.8182,9.0909,3.1625,8.0981,6.5487,1.2553,0.1221,1.2274,0.4138,1.4372,0.1927,-0.1519,0.1026,0.0631,-0.2697,-0.1052,0.9768,1.0127,0.9945,1.1833,1.116,1.139,3.8172,4.0115,2.1002,1.7613,275.0634,275.0634,116.623,409.5664,104.9402,230.7188,0.162,0.5137,0.0417,4.1074,-12.7409,-0.2515,-1.2385,26,16.5103,15.756,4.5236,0.2867,0.0711,6.9989,0.1104,0,Act1
0.615,34.0659,2.1978,5.4945,1.7633,7.7991,5.1591,1.0243,0.23,1.2186,0.594,1.3698,0.1565,0.0416,0.0129,-0.0282,0.0587,0.0006,0.9463,1.4759,1.0732,1.0878,1.074,0.9539,3.725,3.8861,2.1228,1.7166,160.7719,128.5523,64.9271,177.7821,93.5913,17.8061,0.0872,0.5839,0.1159,3.4655,-0.2905,0.0,-0.34,23,11.1356,13.8157,2.3219,0.2549,3.8666,5.5366,0.3178,0,Act1
0.614,35.2941,3.5294,8.2353,3.22,7.875,6.1326,1.1633,0.1589,1.2432,0.5122,1.4218,0.1092,0.0156,0.0271,-0.0319,-0.3147,-0.0524,0.97,1.046,1.0158,1.1435,1.1238,1.0061,3.8732,3.9903,2.0644,1.7687,299.1156,299.1156,101.4681,267.1587,0.0,246.8161,0.1276,0.5362,0.0481,3.6998,-6.5838,3.1718,-0.9055,30,16.4481,16.7303,4.3923,0.1888,5.303,6.3653,0.125,1,Act-1
0.6209,37.3494,0.0,12.0482,2.075,7.878,5.6095,1.0378,0.1471,1.2901,0.3081,1.41,0.101,0.0245,-0.0421,0.0385,-0.0024,-0.0265,1.0853,0.9842,1.1232,1.1395,1.1681,0.8838,3.8351,3.9759,2.1624,1.7373,92.707,92.707,44.9714,215.8009,85.3667,91.6154,0.1422,0.5179,0.0874,3.6913,0.1465,0.0,-0.5251,20,12.7107,11.8242,2.3219,0.2398,2.2894,5.257,0.2855,0,Act1
0.6195,37.1795,0.0,11.5385,2.0263,7.8509,5.5452,1.0336,0.1521,1.3046,0.2885,1.4119,0.0776,0.003,-0.0275,0.0156,0.0487,-0.0422,1.1073,1.0118,1.1359,1.1513,1.1508,0.8746,3.8347,3.9746,2.1623,1.7323,76.6904,76.6904,37.7801,222.3394,128.05,91.6154,0.1343,0.5224,0.0932,3.6892,0.6905,0.0,-0.2996,19,11.6942,10.6087,2.0,0.2473,1.8481,5.2092,0.2946,0,Act-1
0.6362,38.5714,0.0,7.1429,1.8841,8.0376,5.5013,1.0992,0.2208,1.2186,0.4215,1.3934,0.16,-0.0991,-0.1553,-0.0065,0.044,0.0521,1.2337,0.9618,0.9165,0.9739,1.0229,0.8274,3.8308,3.9368,2.1293,1.7134,155.5478,116.3991,32.8398,183.2268,42.6833,46.5307,0.1331,0.5493,0.1183,3.7245,-0.53,0.0,-0.4351,21,10.7536,11.3158,2.585,0.1629,4.2468,5.0765,0.5398,0,Act1
0.624,38.5965,0.0,8.7719,1.3341,8.3506,5.4723,1.1004,0.2667,1.259,0.3415,1.4306,0.12,-0.076,-0.1151,-0.0047,0.105,0.0783,1.1555,1.0758,1.0599,1.0438,1.2612,0.8316,3.8269,3.936,2.1411,1.6717,78.1398,78.1398,21.0561,208.2601,128.05,46.5307,0.1666,0.5022,0.1376,4.0198,-1.1204,0.0,-0.7536,15,8.0859,7.041,2.3219,0.231,1.7617,4.9511,0.6545,0,Act-1
0.6207,38.0282,0.0,8.4507,1.8612,8.2452,5.5334,1.0979,0.2266,1.2231,0.4288,1.4039,0.1946,-0.0724,-0.1281,-0.005,0.0523,0.0644,1.159,1.2446,1.0114,1.0199,1.1418,0.8406,3.8276,3.9375,2.1412,1.7133,116.3991,116.3991,32.8398,201.7216,85.3667,46.5307,0.1519,0.513,0.1159,4.0206,-1.6853,0.0,-0.7003,19,10.5468,11.4963,2.585,0.204,3.2614,5.005,0.5808,0,Act1
0.6712,41.5385,0.0,9.2308,1.6424,7.9683,5.6866,1.1468,0.2108,1.277,0.4009,1.4718,0.0592,-0.0586,-0.0693,-0.0673,0.0361,0.0218,1.1153,1.0408,0.9525,1.039,1.1768,0.7983,3.836,3.9444,2.1286,1.6791,202.974,124.6767,39.0804,216.9226,42.6833,92.5341,0.1629,0.5556,0.1136,4.0403,-0.2498,0.0056,-0.7278,20,9.8022,9.8754,3.4594,0.1799,4.2187,5.1207,0.5197,0,Act1
0.6251,38.5965,0.0,8.7719,1.3776,8.1726,5.4027,1.1018,0.2644,1.2598,0.34,1.4275,0.139,-0.1047,-0.1158,-0.0081,0.1265,0.0678,1.1982,1.0187,1.0592,1.0711,1.3131,0.7749,3.8271,3.9338,2.1405,1.6717,78.495,78.495,23.5907,193.3,128.05,46.8859,0.1397,0.5276,0.1417,4.0114,-0.1199,0.0,-0.658,16,8.096,6.944,2.3219,0.2416,1.7974,4.7494,0.6706,0,Act-1
0.6449,41.1765,1.4706,8.8235,2.0833,8.1019,5.7603,1.1705,0.1829,1.2824,0.4202,1.4829,0.118,-0.061,-0.0703,0.0447,0.0365,0.0515,1.2058,1.1284,1.0245,1.0492,1.2755,0.7709,3.8284,3.9381,2.1405,1.7741,130.5116,130.5116,38.5599,203.547,85.3667,103.9044,0.1577,0.5328,0.1099,4.0121,-0.8562,0.2379,-0.7025,19,11.9518,11.0742,3.585,0.2287,2.6651,4.8548,0.5715,0,Act1
0.6282,39.2857,0.0,7.1429,1.3909,8.0525,5.3706,1.1036,0.2612,1.2554,0.3312,1.4195,0.1113,-0.1524,-0.1461,0.0119,0.107,0.0605,1.0776,0.964,1.0495,1.0549,1.303,0.7728,3.8288,3.9342,2.1406,1.6726,78.495,78.495,23.5907,150.6167,85.3667,46.8859,0.1235,0.5467,0.145,3.7188,0.4491,0.0,-0.1974,17,7.8246,7.0084,2.3219,0.1981,2.5776,4.7548,0.7946,0,Act1
0.6439,38.6364,9.0909,2.2727,1.1983,7.6553,5.6143,1.321,0.2694,1.2324,0.4693,1.4399,0.2171,-0.197,-0.1379,0.0445,-0.0598,-0.3285,0.8475,1.1922,0.9961,1.3061,0.8734,1.0118,3.6971,3.9254,2.0198,1.6176,100.9482,100.9482,19.1238,41.8079,36.0215,120.1085,0.1119,0.5872,0.151,3.7995,0.0429,3.8975,0.0429,10,6.8578,8.1595,3.7004,0.1975,2.6037,4.0587,0.9198,1,Act1
0.6054,34.5455,0.0,14.5455,1.4266,7.9568,5.0039,1.0141,0.2312,1.2648,0.4078,1.3853,0.1551,-0.0241,0.0003,0.0956,-0.0496,-0.0847,1.1436,0.7237,1.2216,1.2387,1.049,0.9257,3.5465,3.7544,2.106,1.598,50.5031,50.5031,23.3084,153.4041,42.6833,60.2883,0.1639,0.486,0.1365,3.2099,-1.6078,0.0,-1.0319,13,9.2396,8.9013,1.585,0.2615,2.7343,5.6837,0.5489,0,Act-1
0.7364,47.5,7.5,2.5,1.1006,7.9412,6.3852,1.3992,0.23,1.3135,0.3371,1.5419,0.0668,0.0281,-0.0865,-0.0196,0.0393,-0.0502,0.7232,1.8255,0.8244,1.0741,0.9206,0.9395,3.887,3.9779,2.0326,1.7089,174.4669,96.1696,39.9632,118.4023,52.807,140.1514,0.2227,0.5627,0.147,4.2124,-0.1799,3.2396,-0.1799,12,4.3645,8.8256,4.1699,0.1459,3.9556,5.1986,0.5052,1,Act1
0.6571,40.9091,0.0,9.0909,1.6333,8.3063,5.749,1.1426,0.2111,1.2678,0.4121,1.467,0.0906,-0.1356,-0.0984,-0.0822,0.0319,0.096,0.9998,1.056,1.0768,0.9989,1.0819,0.9532,3.8345,3.9431,2.1406,1.6718,158.8918,126.6722,71.1161,183.5057,42.6833,92.1788,0.2049,0.504,0.1188,4.0514,-2.1286,-0.1586,-0.9342,18,9.7479,9.8156,3.4594,0.2211,4.1361,5.3572,0.5306,0,Act1
0.6469,37.2093,13.9535,2.3256,1.3611,7.8188,5.5592,1.3147,0.2548,1.2891,0.56,1.5306,0.0718,-0.0065,0.0094,0.0024,-0.4018,0.0201,1.0593,0.9516,0.9101,1.0132,0.9263,0.9898,3.7414,3.9525,2.0813,1.4857,81.5669,81.5669,20.6013,89.7753,16.7855,93.9853,0.1461,0.5571,0.1637,3.2179,-0.0905,0.8636,-0.0905,6,7.7922,6.0891,3.7004,0.2846,1.4033,4.6732,0.8428,1,Act-1
0.6534,40.8163,6.1224,10.2041,1.7911,8.3889,5.6885,1.2272,0.1919,1.2679,0.4721,1.495,0.0587,-0.0171,0.0367,0.028,-0.1491,-0.0483,0.9876,0.9103,0.9929,1.0354,0.9077,0.7044,3.8123,3.9522,2.0946,1.667,99.5524,99.5524,53.251,159.0382,60.6941,101.1654,0.2502,0.4755,0.1187,3.8794,-3.8318,-1.5598,-1.004,7,9.2753,8.9026,3.585,0.2405,0.985,4.4981,0.6566,0,Act-1
0.6309,37.6623,6.4935,2.5974,2.1446,7.6284,5.8686,1.2493,0.1562,1.2874,0.5493,1.4319,0.0679,0.0596,-0.005,0.018,-0.2336,0.0064,0.9635,0.9473,0.9418,1.0976,0.8721,0.8812,3.813,3.9772,2.0744,1.7768,141.7933,141.7933,50.0638,67.8905,18.0108,150.211,0.1089,0.5713,0.0949,3.6313,0.1266,3.6892,0.1266,13,12.7262,13.2457,3.8074,0.1196,2.9302,4.7662,0.6746,1,Act1
0.6586,43.3333,3.3333,3.3333,1.8606,7.8817,5.6742,1.231,0.186,1.2995,0.6635,1.5272,0.0212,-0.1079,-0.0614,0.0469,-0.0096,0.0616,1.1118,1.1672,1.0266,0.998,1.0045,0.8367,3.9041,3.9918,2.123,1.7476,143.9993,143.9993,33.2861,113.8477,42.6833,120.7868,0.1216,0.5866,0.1298,3.9369,-0.7414,1.5019,-0.7414,20,10.5563,12.455,3.9069,0.153,4.7444,4.3314,0.7911,1,Act1
0.671,40.5797,5.7971,8.6957,1.7291,7.9295,6.4313,1.4996,0.1681,1.2775,0.51,1.5315,0.1654,-0.1164,-0.0802,-0.0456,-0.0535,-0.0053,1.0584,0.9891,0.8252,0.9551,1.0736,1.0401,4.0008,4.0871,2.0971,1.8558,164.7475,158.94,36.724,167.3445,42.6833,169.766,0.1767,0.5459,0.1105,4.6139,-0.9602,4.1689,-0.9602,17,11.5006,11.0946,4.7004,0.2401,3.7854,4.7235,0.2721,1,Act1
0.6687,37.7358,11.3208,3.7736,1.0488,7.7069,6.1547,1.4153,0.2014,1.3062,0.529,1.5276,-0.0033,0.1583,0.0996,-0.4617,-0.2067,0.0292,0.9728,1.4002,1.1014,1.1446,1.088,0.9018,3.9875,4.0974,2.0801,1.7072,97.9048,93.7851,31.246,113.1455,46.4181,159.0359,0.1513,0.5673,0.1658,4.5125,0.0,2.9696,0.0,8,7.1281,7.0392,4.2479,0.2817,2.3352,4.8413,0.6217,1,Act1
0.6422,38.4615,7.6923,6.1538,1.6471,7.6176,6.3437,1.3977,0.1763,1.3317,0.5026,1.4992,0.0544,-0.0156,0.0007,-0.2266,-0.3337,0.2167,1.0291,1.0809,0.8325,0.9719,1.0718,1.1735,3.8043,3.9339,2.1537,1.678,121.3823,121.3823,45.4676,126.0396,42.6833,171.4538,0.1425,0.5485,0.0898,3.9823,0.0,4.6129,0.0,10,9.9087,9.3877,4.1699,0.1999,2.9557,4.514,0.4994,1,Act1
