DrugBank_ID,Probabilidad,Leverage,Dominio_AD,SMILES,Lipinski_Viable,MW,LogP
DB00451,0.6260547166990582,0.009021526483452155,FUERA,NC(CC1=CC(I)=C(OC2=CC(I)=C(O)C(I)=C2)C(I)=C1)C(O)=O,SÍ,776.87,4.56
DB00509,0.6260547166990582,0.009021526483452155,FUERA,NC(CC1=CC(I)=C(OC2=CC(I)=C(O)C(I)=C2)C(I)=C1)C(O)=O,SÍ,776.87,4.56
DB01583,0.6260547166990582,0.009021526483452155,FUERA,[Na+].[Na+].NC(CC1=CC(I)=C(OC2=CC(I)=C(O)C=C2)C(I)=C1)C([O-])=O.NC(CC1=CC(I)=C(OC2=CC(I)=C(O)C(I)=C2)C(I)=C1)C([O-])=O,SÍ,1471.81,-0.15
DB02008,0.9546476933669956,0.00068694007644676,DENTRO,CCCCN1C(=O)N(CC2=CC=CC=C2F)C(=O)c2nc(CC3=CC=C(NC(C)=O)C=C3)nc12,No evaluable,0.0,0.0
DB03777,0.94,0.001936006905122546,DENTRO,CN(C)CCCN1C=C(C2=C1C=CC=C2)C1=C(C(=O)NC1=O)c1cnc2ccccc12,No evaluable,0.0,0.0
DB04289,0.94,0.0011655127683573834,DENTRO,O=C(N1CCN(CC1)C1C2=CC=CC=C2C2=CC=CC=C12)c1ccc2nccc2c1,No evaluable,0.0,0.0
DB03267,0.9377645705521472,0.0007991042281770338,DENTRO,CCCCN1C(=O)N(CC=C)C(=O)c2nc(CC3=CC=C(NC(C)=O)C=C3)nc12,No evaluable,0.0,0.0
DB03921,0.8446476933669956,0.0022828756165926938,DENTRO,C1=CC=C(N=C1)c1nncc1C1=CC=NC2=C1C=CC=C2,No evaluable,0.0,0.0
DB03490,0.83,0.0010647844127789,DENTRO,C1C2=CC=CC=C2c2nnc(C3=CC=NC=C3)c12,No evaluable,0.0,0.0
DB03428,0.79,0.0019004580446683283,DENTRO,COC1=CC=C2NC(=O)C(=Cc3cncn3)C2=C1,No evaluable,0.0,0.0
DB04011,0.77,0.0024152246912480294,DENTRO,CN1CCN(CC1)c1ccc2nc(nc2c1)-c1ccc2nc(nc2c1)C1=CC=C(C=C1)N(C)C,No evaluable,0.0,0.0
DB02616,0.7430273583495292,0.0024304215824619115,DENTRO,NC(N)=NC1=NC(=CS1)C1=CC=C(CNc2nc3ccccc3n2)S1,No evaluable,0.0,0.0
DB02177,0.7430273583495289,0.0016530071080841822,DENTRO,CCOC1=CC=CC=C1SC1=CC=C(C=C1[N](O)=O)C1=CC=NC(=C1)N1CCN(CC1)C(C)=O,No evaluable,0.0,0.0
DB03373,0.74,0.0017512656792823737,DENTRO,CC(=N)N1CCC(CC1)Oc1ccc2nc(C)[n+](CC3=CC=C4C=CC(=CC4=C3)C(N)=N)c2c1,No evaluable,0.0,0.0
DB02449,0.73,0.0017734877085744554,DENTRO,OC(=O)C(Cc1cnc2ccccc12)NS(=O)(=O)C1=CC=C(C=C1)N1CCC(CC1)C1=CC=CC=C1,No evaluable,0.0,0.0
DB02285,0.7263459730492009,0.004707184310050268,DENTRO,CC1=C(CCC(O)=O)C2=Cc3nc(C=C4N=C(C=C5NC(=CC1=N2)C(C=C)=C5C)C(C=C)=C4C)c(C)c3CCC(O)=O,No evaluable,0.0,0.0
DB01953,0.69,0.0014821538738236666,DENTRO,C(Cc1cnc2ccccc12)C1=CC=NC=C1,No evaluable,0.0,0.0
DB01725,0.68,0.002387277349307232,DENTRO,NC(=[NH2+])c1ccc2nc(nc2c1)C1=CC=CC(C2=CC=CC=C2)=C1[O-],No evaluable,0.0,0.0
DB02989,0.6792953867339913,0.0017552450431953456,DENTRO,CC(C)COC1=CC=CC(=C1[O-])c1nc2cc(Cl)c(cc2n1)C(N)=[NH2+],No evaluable,0.0,0.0
DB03159,0.6772261210895683,0.002681491217472789,DENTRO,NC(=[NH2+])c1ccc2nc(cc2c1)C1=CC=CC(C2=CC=CC=C2)=C1[O-],No evaluable,0.0,0.0
DB03093,0.6746476933669956,0.0010093802681443264,DENTRO,COC1=CC=C(OC)C(Cc2nc3nc(F)nc(N)c3n2)=C1,No evaluable,0.0,0.0
DB04037,0.67,0.0014758048010122772,DENTRO,ClC1=CC=C(CN(CC2=CC=C(Cl)C=C2)c2nnnn2)C=C1,No evaluable,0.0,0.0
DB02868,0.6692953867339912,0.001640151780069707,DENTRO,CCC1(O)CC2CN(CCc3c(nc4ccccc34)C(C2)(C(=O)OC)C2=CC3=C(C=C2OC)N(C)C2C4(CC5(CC)C=CCN6CCC32C56)OC(=O)N(CCCl)C4=O)C1,No evaluable,0.0,0.0
DB02920,0.653027358349529,0.006255286816340397,DENTRO,CC1=C(C=C)C2=CC3=[N-]4C(=CC5=C(CCC(O)=O)C(C)=C6N5[Zn++]44N2C1=CC1=[N-]4C(C(C)=C1C=C)=C6O)C(CCC(O)=O)=C3C,No evaluable,0.0,0.0
DB04246,0.6472261210895682,0.0027216602604560056,DENTRO,NCCC1=CC(C2=CC=CC=C2)=C([O-])C(=C1)c1nc2ccc(cc2n1)C(N)=[NH2+],No evaluable,0.0,0.0
DB01858,0.6290379191476027,0.0018298660097860878,DENTRO,CCCCC(NC(=O)OCC1(CCC1)CC1=CC=C(F)C=C1)C(=O)C(=O)Nc1ccnn1,No evaluable,0.0,0.0
DB04430,0.6263459730492008,0.0014144100068844258,DENTRO,N#CC(=CNC1=CC=C(NC2=CC=CC=C2)C=C1)c1nnnn1,No evaluable,0.0,0.0
DB03596,0.62,0.0014087074049609549,DENTRO,CCC(CNC(=O)C1=CC=C(C=C1)S(N)(=O)=O)c1ccc2nccc2c1,No evaluable,0.0,0.0
DB04470,0.6136664856056491,0.0016043544129159082,DENTRO,CC(C)COC1=CC=CC(=C1[O-])c1nc2ccc(cc2n1)C(N)=[NH2+],No evaluable,0.0,0.0
DB04374,0.61,0.002413530624826889,DENTRO,CCCCCC(CCCCC)Sc1nnnc1C(O)=O,No evaluable,0.0,0.0
DB02840,0.6046476933669956,0.0012815563923099745,DENTRO,CCC1=CC(=C(O)C=C1O)c1nnc(C(O)=O)c1C1=CC=C2OCOC2=C1,No evaluable,0.0,0.0
DB05316,0.96,0.0013819574506980191,DENTRO,OC(C(O)C(O)=O)C(O)=O.CC(C)COC1=CC=C(CNC(=O)N(CC2=CC=C(F)C=C2)C2CCN(C)CC2)C=C1.CC(C)COC1=CC=C(CNC(=O)N(CC2=CC=C(F)C=C2)C2CCN(C)CC2)C=C1,NO,1005.21,7.21
DB06448,0.96,0.0013841562450953564,DENTRO,NC(=O)N1CCC(CC1)CC(=O)N1CCC(CC1)C1C2=C(CCC3=C1C(Br)=CC(Cl)=C3)C=C(Br)C=N2,NO,638.83,5.91
DB06191,0.94,0.0009745768669170277,DENTRO,Cl.Cl.Cl.OC(COC1=CC=CC2=C1C=CC=N2)CN1CCN(CC1)C1C2=CC=CC=C2C2C(C3=CC=CC=C13)C2(F)F,NO,637.0,6.48
DB01199,0.93,0.0013924383881738845,DENTRO,COC1=C2OC3=C(O)C=CC(CC4C5=C(OC6=CC=C(CC7N(C)CCC(=C1)C7=C2)C=C6)C(O)=C(OC)C=C5CC[N+]4(C)C)=C3,NO,609.74,6.7
DB00361,0.9040210247657255,0.0012238255610528383,DENTRO,CCC1=CC2CN(C1)CC1=C(NC3=CC=CC=C13)C(C2)(C(=O)OC)C1=C(OC)C=C2N(C)C3C(O)(C(OC(C)=O)C4(CC)C=CCN5CCC3(C45)C2=C1)C(=O)OC,NO,778.95,4.75
DB00460,0.9,0.0037166128523027746,DENTRO,COC(=O)CCC1=C2NC(C=C3N=C(C=C4NC(=CC5=NC(=C2)C(CCC(O)=O)=C5C)C(C=C)=C4C)C2=CC=C(C(C(=O)OC)C32C)C(=O)OC)=C1C,NO,718.81,6.72
DB00549,0.89,0.001985424422097884,DENTRO,COC1=C(CC2=CN(C)C3=C2C=C(NC(=O)OC2CCCC2)C=C3)C=CC(=C1)C(=O)NS(=O)(=O)C1=CC=CC=C1C,NO,575.69,5.7
DB04835,0.88,0.0022302735406552056,DENTRO,CC(C)C1=NN=C(C)N1C1CC2CCC(C1)N2CCC(NC(=O)C1CCC(F)(F)CC1)C1=CC=CC=C1,NO,513.68,5.95
DB00602,0.87,0.003360039098435158,DENTRO,COC1CC(OC(C)C1O)OC1C(C)OC(CC1OC)OC1C(C)C=CC=C2COC3C(O)C(C)=CC(C(=O)OC4CC(CC=C1C)OC1(CCC(C)C(O1)C(C)C)C4)C23O.CCC(C)C1OC2(CCC1C)CC1CC(CC=C(C)C(OC3CC(OC)C(OC4CC(OC)C(O)C(C)O4)C(C)O3)C(C)C=CC=C3COC4C(O)C(C)=CC(C(=O)O1)C34O)O2,NO,1736.18,10.81
DB00718,0.85,0.0015252522360426493,DENTRO,CC(C)(C)C(=O)OCOP(=O)(COCCN1C=NC2=C(N)N=CN=C12)OCOC(=O)C(C)(C)C,NO,501.48,2.7
DB01256,0.85,0.003124960891303405,DENTRO,CC1CCC23CCC(=O)C2C1(C)C(CC(C)(C=C)C(O)C3C)OC(=O)CSC1CC2CCC(C1)N2C,NO,517.78,5.25
DB00444,0.8346476933669956,0.0018196646740952995,DENTRO,COC1=CC(=CC(OC)=C1O)C1C2C(COC2=O)C(OC2OC3COC(OC3C(O)C2O)C2=CC=CS2)C2=CC3=C(OCO3)C=C12,NO,656.66,2.75
DB01636,0.82,0.004257721458061735,DENTRO,[Fe++].CC1=C(CCC(O)=O)C2=CC3=NC(=CC4=C(C=C)C(C)=C([N-]4)C=C4N=C(C=C1[N-]2)C(C)=C4C=O)C(C)=C3CCC(O)=O,NO,618.47,5.77
DB01263,0.8163459730492009,0.0015347835974647715,DENTRO,CCC(C(C)O)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OCC2COC(C2)(CN2C=NC=N2)C2=C(F)C=C(F)C=C2)C=C1,NO,700.79,4.57
DB00390,0.81,0.005404295302744113,DENTRO,CC1OC(CC(O)C1O)OC1C(O)CC(OC1C)OC1C(O)CC(OC2CCC3(C)C(CCC4C3CC(O)C3(C)C(CCC43O)C3=CC(=O)OC3)C2)OC1C,NO,780.95,2.22
DB02703,0.8022447622214832,0.0035813563938846583,DENTRO,CC1C(O)CCC2(C)C1CCC1(C)C2C(O)CC2C(C(CC12C)OC(C)=O)=C(CCC=C(C)C)C(O)=O,NO,516.72,5.67
DB04144,0.8,0.0013385446804852076,DENTRO,COC1=CC=C(C(OC(C)C)=C1)C1=NC(C(N1C(=O)N1CCNCC1)C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1,NO,567.52,6.36
DB04330,0.8,0.0017415353811654592,DENTRO,CC1=CC=C2C(=O)C3(OC(C(C3C(O)=O)C(=O)NC3=CC=C(C=C3)C3=CSN=N3)C3=CC=C(Cl)C(Cl)=C3)C(=O)C2=C1,NO,608.46,5.67
DB05478,0.797609565706636,0.001409754592373265,DENTRO,CS(O)(=O)=O.NC1=C2N=CN(CCOCP3(=O)OCCC(O3)C3=CC(Cl)=CC=C3)C2=NC=N1,NO,519.9,2.91
DB06210,0.793027358349529,0.0013329693271488833,DENTRO,NCCO.NCCO.CC1=C(NN=C2C=CC=C(C2=O)C2=CC(=CC=C2)C(O)=O)C(=O)N(N1)C1=CC(C)=C(C)C=C1,NO,564.64,1.65
DB06287,0.79,0.0036325216586134594,DENTRO,COC1CC(CCC1OC(=O)C(C)(CO)CO)CC(C)C1CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C(C)C(CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)O1)OC,NO,1030.3,5.72
DB01066,0.78,0.005852645310970119,DENTRO,CON=C(C(=O)NC1C2SCC(C=CC3=C(C)N=CS3)=C(N2C1=O)C(=O)OCOC(=O)C(C)(C)C)C1=CSC(N)=N1,NO,620.74,2.3
DB01361,0.78,0.002915111930593435,DENTRO,COC1CC(OC(C)C1OC(C)=O)OC1C(C)C(OC2OC(C)CC(C2OC(C)=O)N(C)C)C(C)CC2(CO2)C(=O)C(C)C(OC(C)=O)C(C)C(C)OC(=O)C1C,NO,813.98,3.62
DB01761,0.78,0.0012689143380180184,DENTRO,CC(NC1=NC=CC(=N1)C1=C(N=C(C2CCNCC2)N1C)C1=CC(=CC=C1)C(F)(F)F)C1=CC=CC=C1,NO,506.58,6.2
DB00337,0.77,0.0021708372810286323,DENTRO,CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(C)CC2OC)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)C(O)CC1=O)C(C)=CC1CCC(Cl)C(C1)OC,NO,810.47,5.72
DB00385,0.77,0.002326789544132442,DENTRO,CCCCC(=O)OCC(=O)C1(O)CC(OC2CC(NC(=O)C(F)(F)F)C(O)C(C)O2)C2=C(C1)C(O)=C1C(=O)C3=C(C(=O)C1=C2O)C(OC)=CC=C3,NO,723.65,2.46
DB01229,0.77,0.00265067666354544,DENTRO,CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)C2=CC=CC=C2)C2(O)CC(OC(=O)C(O)C(NC(=O)C3=CC=CC=C3)C3=CC=CC=C3)C(C)=C1C2(C)C,NO,853.92,3.74
DB05261,0.77,0.00265067666354544,DENTRO,CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)C2=CC=CC=C2)C2(O)CC(OC(=O)C(O)C(NC(=O)C3=CC=CC=C3)C3=CC=CC=C3)C(C)=C1C2(C)C,NO,853.92,3.74
DB05927,0.77,0.00265067666354544,DENTRO,CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)C2=CC=CC=C2)C2(O)CC(OC(=O)C(O)C(NC(=O)C3=CC=CC=C3)C3=CC=CC=C3)C(C)=C1C2(C)C,NO,853.92,3.74
DB06558,0.77,0.0013359850777368083,DENTRO,COC1=CC=CC=C1OC1=C(NS(=O)(=O)C2=NC=C(C=C2)C(C)C)N=C(N=C1OCCO)C1=CC(=NC=C1)C1=NNN=N1,NO,605.64,3.21
DB00932,0.7693733313987301,0.0020544084537926057,DENTRO,CCCC1(CCC2=CC=CC=C2)CC(=O)C(C(CC)C2=CC(NS(=O)(=O)C3=NC=C(C=C3)C(F)(F)F)=CC=C2)=C(O)O1,NO,602.68,7.33
DB04868,0.76,0.002410955710707822,DENTRO,CC1=CN(C=N1)C1=CC(=CC(NC(=O)C2=CC(NC3=NC=CC(=N3)C3=CN=CC=C3)=C(C)C=C2)=C1)C(F)(F)F,NO,529.53,6.36
DB04851,0.7553501034330493,0.0022945390151274466,DENTRO,OC(=O)CC(O)(CC(O)=O)C(O)=O.OC(=O)CC(O)(CC(O)=O)C(O)=O.COC1=CC(=CC(OC)=C1OC)C(=O)C(=O)N1CCCCC1C(=O)OC(CCCC1=CN=CC=C1)CCCC1=CN=CC=C1,NO,987.96,2.53
DB04803,0.7326919460984017,0.003942160631421721,DENTRO,[Fe+4].CC(=C)C1=NC=CC2=C(CCC(O)=O)C(C)=C([N-]2)C=C2N=C([O+]=C3[N-]C(=C1)C(C)=C3C=C)C(C)=C2C=C,NO,549.43,6.56
DB00868,0.71,0.004421268874402567,DENTRO,CCCCNC1=CC=C(C=C1)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC,NO,603.75,2.83
DB01118,0.7,0.0014543870299859492,DENTRO,CCCCC1=C(C(=O)C2=CC(I)=C(OCCN(CC)CC)C(I)=C2)C2=CC=CC=C2O1,NO,645.32,6.94
DB01347,0.7,0.002495703774297654,DENTRO,CCC1=NC(C2CC2)=C(N1CC1=CC2=C(OC(=C2Br)C2=CC=CC=C2NS(=O)(=O)C(F)(F)F)C=C1)C(N)=O,NO,611.44,5.91
DB02269,0.69,0.0014754868312426403,DENTRO,C[N+](C)(C)C1=CC=C(CNC(=O)C2=CC3=C(C=CC(OCC4=CC=CC=C4)=C3)N2CC2=CC=CC(=C2)C(N)=N)C=C1,NO,546.7,5.68
DB02872,0.6872354538631987,0.0012731280861324355,DENTRO,CCOC1=CC(OC)=CC=C1C1=NC(C(N1C(=O)N1CCN(CCO)CC1)C1=CC=C(Br)C=C1)C1=CC=C(Br)C=C1,NO,686.45,5.89
DB05398,0.6822447622214832,0.003749324590379432,DENTRO,CCCCCCCCCCCC[N+](C)(C)[O-].CCCCCCCCCCCC[N+](C)(C)CC([O-])=O,NO,500.85,7.22
DB00492,0.666345973049201,0.0020837818899203794,DENTRO,CCC(=O)OC(OP(=O)(CCCCC1=CC=CC=C1)CC(=O)N1CC(CC1C(O)=O)C1CCCCC1)C(C)C,NO,563.67,6.12
DB03044,0.66,0.001392291666104733,DENTRO,CC1=CC=C(C=C1)N1N=C(C=C1NC(=O)NC1=CC=C(OCCN2CCOCC2)C2=C1C=CC=C2)C(C)(C)C,NO,527.67,5.99
DB01419,0.65,0.0021346740553717545,DENTRO,FC(F)(F)C1=CC(=CC=C1)N1CCN(CCOC(=O)C2=CC=CC=C2NC2=C3C=CC(=CC3=NC=C2)C(F)(F)F)CC1,NO,588.55,7.0
DB02200,0.6463459730492009,0.0018059116760879251,DENTRO,O=C(NC(CC1=CC=CC=C1)C(=O)NC(CCC1=CC=CC=C1)CCS(=O)(=O)CC1=CC=CC=C1)OCC1=CC=CC=C1,NO,598.77,5.65
DB04881,0.6446476933669956,0.0018146443770342782,DENTRO,COC1=CC=CC2=C1NC1=C(C=CC=C1C(=O)NC1=CC=C(CCN3CCC4=CC(OC)=C(OC)C=C4C3)C=C1)C2=O,NO,563.65,5.56
DB02702,0.6363459730492009,0.0033830357498257036,DENTRO,OC1C(O)C(CC2=CC=CC=C2)N(CC2=CC=CC(=C2)C(=O)NC2=NC=CS2)C(=O)N(CC2=CC=CC(=C2)C(=O)NC2=NC=CS2)C1CC1=CC=CC=C1,NO,758.93,6.49
DB04502,0.6363459730492009,0.0018008990784702142,DENTRO,O=C(NC(CC1=CC=CC=C1)C(=O)NC(CCC1=CC=CC=C1)CCS(=O)(=O)OC1=CC=CC=C1)OCC1=CC=CC=C1,NO,600.74,5.44
DB02629,0.6223227450835204,0.0025215051335958287,DENTRO,OC1CC2=CC=CC=C2C1NC(=O)C(OCC1=CC=CC=C1F)C(O)C(O)C(OCC1=CC=CC=C1F)C(=O)NC1C(O)CC2=CC=CC=C12,NO,688.72,2.71
DB02468,0.6223227450835203,0.0030058298943837006,DENTRO,CC1C(C=C)C2=CC3=C(C)C(CCC(O)=O)=C4C=C5C(CCC(O)=O)=C(C)C6=[N+]5[Fe]5(N7C(=C6)C(C)=C(C=C)C7=C(C6=CC=CC=C6)C1=[N+]25)N34,NO,694.61,5.05
DB01259,0.61,0.0019677377135413603,DENTRO,CS(=O)(=O)CCNCC1=CC=C(O1)C1=CC2=C(C=C1)N=CN=C2NC1=CC(Cl)=C(OCC2=CC(F)=CC=C2)C=C1,NO,581.07,6.14
DB02584,0.61,0.0019677377135413603,DENTRO,CS(=O)(=O)CCNCC1=CC=C(O1)C1=CC=C2N=CN=C(NC3=CC=C(OCC4=CC=CC(F)=C4)C(Cl)=C3)C2=C1,NO,581.07,6.14
DB05038,0.61,0.0015454347874153283,DENTRO,[H]N=C(N)C1=CC=C(C=C1)C(=O)NCCCNC(=O)C1CCCN1S(=O)(=O)C1=C(Cl)C(COC2=CC=CC3=C2N=C(C)C=C3C)=C(Cl)C=C1,NO,711.67,5.11
DB02975,0.7272261210895682,0.033769064308191946,FUERA,CNC(=O)CC1NC(=O)C2=CSC(=N2)C2=CC=C(N=C2C2=CSC(=N2)C2=CSC(=N2)C(NC(=O)CNC(=O)C2=C(COC)SC(=N2)C(NC(=O)C2=C(C)SC1=N2)C(C)C)C(O)C1=CC=CC=C1)C1=NC(=CS1)C1=NC(CO1)C(=O)N1CCCC1C(N)=O,NO,1290.55,5.93
DB00137,0.71,0.013016028296082853,FUERA,CC(C=CC=C(C)C=CC1C(C)=CC(O)CC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)CC(O)CC1(C)C,NO,568.89,10.4
DB04911,0.71,0.023188402796803904,FUERA,CNC(CC(C)C)C(=O)NC1C(O)C2=CC(Cl)=C(OC3=C(OC4OC(CO)C(O)C(O)C4OC4CC(C)(NCC5=CC=C(C=C5)C5=CC=C(Cl)C=C5)C(O)C(C)O4)C4=CC(=C3)C(NC(=O)C(CC(N)=O)NC1=O)C(=O)NC1C(=O)NC(C(OC3CC(C)(N)C(O)C(C)O3)C3=CC(Cl)=C(O4)C=C3)C(=O)NC(C(O)=O)C3=C(C(O)=CC(O)=C3)C3=C(O)C=CC1=C3)C=C2,NO,1793.12,4.5
DB03232,0.7,0.017275411764509287,FUERA,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCC1=CC=CC=C1O,NO,639.07,14.99
DB01751,0.6507024100660539,0.01285652865787109,FUERA,OC(=O)CC1=CC(I)=C(OC2=CC(I)=C(O)C(I)=C2)C(I)=C1,NO,747.83,5.23
