@relation J48_training-comb.arff-weka.filters.unsupervised.attribute.Remove-R25

@attribute Psi_e_A numeric
@attribute PCR numeric
@attribute GATS8i numeric
@attribute nRCOOH numeric
@attribute nImidazoles numeric
@attribute SaaCH numeric
@attribute CATS2D_07_AP numeric
@attribute SHED_LL numeric
@attribute B05[N-O] numeric
@attribute B06[C-C] numeric
@attribute B07[C-O] numeric
@attribute B08[C-C] numeric
@attribute F03[N-S] numeric
@attribute F09[N-N] numeric
@attribute F09[N-N] numeric
@attribute MACCSFP8 numeric
@attribute MACCSFP37 numeric
@attribute MACCSFP38 numeric
@attribute MACCSFP48 numeric
@attribute MACCSFP49 numeric
@attribute MACCSFP62 numeric
@attribute MACCSFP80 numeric
@attribute MACCSFP84 numeric
@attribute MACCSFP125 numeric
@attribute Actividad {Act1,Act-1}

@data
7.9926,1.1045,0.7816,0,0,0,0,9.8376,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act1
7.9823,1.0649,0.8692,0,0,0,0,9.9021,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
8.0455,1.1004,0.6915,0,0,0,0,8.941,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act1
8.3284,1.0992,0.889,0,0,0,0,9.1705,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
7.901,1.106,0.9052,0,0,9.977,0,14.384,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,Act1
7.9682,1.0116,1.0043,0,0,0,0,13.1893,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act1
7.5321,1.0196,0.6947,0,0,0,0,8.8537,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act1
7.5733,1.0635,0.7275,0,0,0,0,8.439,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
7.6399,1.1673,0.9643,0,0,6.2293,0,10.8145,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act1
8.1157,1.1012,0.8253,0,0,0,0,11.2147,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act1
8.0054,1.1014,0.882,0,0,0,0,11.0738,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act1
8.25,1.2239,0.9352,0,0,9.1862,0,7.91,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,Act-1
8.1889,1.2411,0.6,0,0,9.3024,0,5.0401,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,Act-1
7.7778,1.5644,1.0109,0,0,13.5333,0,13.5914,1,1,1,1,2,2,2,0,0,1,0,0,0,1,0,1,Act1
7.7528,1.117,1.2254,0,0,0,0,10.2498,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
7.308,1.1679,0.8672,0,0,9.3021,0,10.5229,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act1
7.5682,1.1739,0.8797,0,0,10.0008,0,9.6931,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,Act1
8.3385,1.0415,0.4615,0,0,0,0,3.5446,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Act-1
8.4815,1.0419,0,1,0,0,0,2.7495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Act-1
8.165,1.0953,1.0681,2,1,11.0472,1,15.2343,1,1,1,1,1,14,14,0,0,0,0,0,0,1,1,1,Act-1
8.1889,1.1575,0.9829,2,1,17.3958,0,17.6644,1,1,1,1,0,7,7,0,0,0,0,0,0,1,1,1,Act-1
8.0159,1.0329,1.0097,0,0,0,0,11.9089,1,1,1,1,0,2,2,0,0,0,0,0,0,0,0,0,Act1
8.1602,1.0694,1.0437,0,0,4.7596,2,15.4729,1,1,1,1,0,9,9,0,0,1,0,0,0,0,1,0,Act-1
8.1549,1.0767,1.0655,0,0,8.5482,0,12.3916,1,1,1,1,0,11,11,0,0,0,0,0,0,1,1,0,Act-1
7.6844,1.4834,1.1092,0,0,17.3873,0,10.0146,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,Act1
7.6627,1.3753,1.0037,0,0,24.5898,0,14.9102,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,Act-1
7.8492,1.3857,0.9887,0,0,16.7416,0,8.8011,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act1
7.4683,1.3001,1.0196,0,0,10.3898,0,10.598,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,Act-1
8.0833,1.1814,0.9125,0,0,11.2556,0,15.3137,1,1,1,1,0,2,2,0,0,0,0,0,0,0,1,1,Act-1
7.7976,1.1944,0.9213,0,0,8.059,0,7.7466,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
8.2609,1.0383,0.7119,1,0,0,2,5.8605,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,Act-1
7.5222,1.2747,1.0976,0,0,9.8843,0,9.3462,1,1,1,1,0,2,2,0,0,1,0,0,1,1,0,1,Act1
7.4905,1.3123,1.0678,0,0,15.9652,0,13.758,1,1,1,1,0,2,2,0,0,1,0,0,1,1,0,1,Act-1
7.536,1.3316,1.0824,0,0,19.3305,0,15.639,1,1,1,1,0,2,2,0,0,1,0,0,1,1,0,1,Act1
7.6262,1.3152,1.0779,0,0,14.9901,0,11.9935,1,1,1,1,1,2,2,0,0,1,0,0,1,1,0,1,Act1
7.9525,1.2357,0.79,1,0,2.0025,2,6.5961,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Act-1
7.4815,1.3578,0.6383,0,0,20.9556,0,6.8516,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,Act-1
7.5067,1,0.8706,0,0,0,0,12.2949,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,Act-1
7.7589,1.2812,1.0425,0,0,13.2446,0,8.3836,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act1
8.0994,1.144,0.9532,1,0,9.0124,0,11.1001,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,Act-1
8.2401,1.3934,0.7963,0,0,18.0215,0,15.7727,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,Act1
7.8507,1.3804,1.0062,0,0,15.1165,0,11.3141,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,Act1
7.9671,1.0076,0.8736,0,0,0,0,9.8348,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
8.037,1.0076,0.8756,0,0,0,0,9.9091,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
8,1.0433,0.9543,0,0,0,0,7.3335,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,Act-1
7.7564,1.2801,0.9934,0,0,11.3687,0,12.7179,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,Act1
7.7622,1.2449,0.9281,0,0,12.6016,0,10.8219,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,Act1
7.8895,1.0869,1.0835,0,0,4.232,0,14.041,1,1,1,1,0,2,2,0,0,0,0,0,0,1,0,0,Act-1
8.2685,1.5265,1.0906,0,0,13.3787,0,14.2464,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,Act-1
8.1894,1.0635,0,0,0,0,0,2.8399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
8.3083,1.0722,0,0,0,0,0,2.8717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
8.3712,1.0641,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
8.0245,1.2142,0.5761,0,0,7.3148,1,4.7387,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,Act-1
7.4755,1.1829,0.6965,0,0,7.8386,0,5.9187,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Act-1
8.0156,1.2161,0.4446,0,0,9.164,0,5.0401,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Act-1
8.4107,1.0703,0,0,0,0,0,3.5961,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Act-1
8.2042,1.2231,3.3512,0,0,1.503,0,5.8007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
7.8019,1.2316,0,0,0,5.5898,0,5.7048,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
7.971,1.2015,0.9073,0,0,4.9484,0,5.4881,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
8.0038,1.221,0.7622,0,0,4.8476,0,8.5375,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
8.2407,1.245,0.2132,0,0,4.5193,1,5.4881,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Act-1
7.6964,1.2382,0,0,0,7.9863,0,5.4984,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
7.4432,1.1836,1.0441,0,0,8.221,0,10.7002,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,Act-1
7.4618,1.2739,0.932,0,0,12.7145,0,10.6814,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,Act-1
7.7998,1.271,0.9523,0,0,10.1936,1,14.8867,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,Act-1
7.5682,1.2727,0.8424,0,0,16.2659,1,14.9302,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,Act-1
7.7518,1.27,0.8797,0,0,10.3112,1,13.8986,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,Act-1
7.6306,1.268,0.8301,0,0,13.1275,1,13.394,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,Act-1
7.5259,1.2692,0.9271,0,0,14.2815,1,14.3635,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,Act-1
7.5713,1.2692,0.926,0,0,13.8718,1,14.3635,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,Act-1
7.6692,1.2738,0.9299,0,0,10.8289,2,12.3762,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,Act-1
7.4741,1.2675,0.8548,0,0,14.3507,1,13.2827,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,Act-1
7.5469,1.2675,0.9159,0,0,13.7164,1,13.6311,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,Act-1
7.5009,1.3142,0.8734,0,0,16.3985,0,15.5653,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,Act-1
7.4684,1.266,0.8406,0,0,16.2231,0,14.0654,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,Act-1
7.4528,1.2618,0.9615,0,0,16.2504,0,14.9435,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,1,Act-1
7.5144,1.2674,0.9583,0,0,13.7601,0,9.9097,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,Act-1
7.8088,1.2193,0.6394,0,0,7.9172,0,6.0957,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
7.983,1.422,0.9803,0,0,12.515,0,12.1522,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,Act1
8.0221,1.2104,0.8965,0,0,6.1447,0,13.4691,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,Act-1
7.9328,1.2885,0.9815,0,0,5.0251,0,12.8065,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,Act1
8.0313,1.3999,1.0441,0,0,11.5704,0,13.8746,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,Act-1
8.1288,1.4238,1.0109,0,0,10.7441,1,13.324,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,Act1
8.1288,1.4275,1.0415,0,0,10.8238,0,13.324,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,Act1
8.1288,1.4384,1.1172,0,0,10.9391,0,13.324,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,Act1
7.5926,1.5138,0.9225,0,1,14.0545,0,13.0991,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,Act1
7.8864,1.458,0.9417,0,0,10.737,0,8.2715,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act1
7.8291,1.458,1.0717,0,0,10.9908,0,8.2715,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act1
7.8397,1.4174,1.0236,0,0,8.6693,0,10.7588,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,Act-1
7.6988,1.3495,1.0419,0,0,12.3227,0,13.538,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,Act1
7.9077,1.2966,0.8167,0,0,21.7796,0,10.149,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,Act1
7.7381,1.4137,0.9838,0,0,15.1606,0,10.6051,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,Act1
7.5517,1.4476,1.0374,0,0,15.9311,0,12.4217,1,1,1,1,3,0,0,0,0,1,0,0,1,0,0,1,Act1
7.7265,1.4259,0.9565,0,0,24.5333,0,15.3311,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,Act1
7.5606,1.4697,0.8056,0,1,16.5542,0,9.6187,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,Act1
7.5741,1.3945,0.7075,0,0,16.757,0,11.5261,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,Act1
7.6619,1.3713,1.0051,0,0,25.8688,0,13.1221,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act1
7.7667,1.457,0.9123,0,0,14.6483,0,9.547,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,Act1
7.6131,1.3744,1.0868,0,0,15.7712,0,15.8144,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,Act1
7.9245,1.545,0.8983,0,0,22.2663,0,15.9838,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,Act1
7.7452,1.3864,0.7533,0,0,7.458,0,10.2671,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,Act1
7.6458,1.3866,1.05,0,0,7.4282,0,11.524,1,1,1,1,2,0,0,0,0,1,0,0,0,1,0,1,Act1
7.6004,1.3841,0.9623,0,0,11.7522,0,11.2123,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,Act1
7.6506,1.3983,0.9933,0,0,11.9977,0,9.0517,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,Act1
8.1312,1.2899,0.932,0,0,3.3196,0,5.5516,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
7.8106,1.1847,0.8938,0,0,5.9909,1,7.8003,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,Act-1
7.6369,1.4019,1.0524,0,0,9.7425,0,6.9926,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,Act1
7.5333,1.1569,0.7965,0,0,0,0,5.4855,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act1
7.6369,1.4019,1.0524,0,0,9.7425,0,6.9926,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,Act1
7.7578,1.319,1.0412,0,0,5.4843,0,17.6176,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,Act1
7.7879,1.2869,0,0,0,5.4694,0,4.7451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Act-1
7.7471,1.353,0.7747,0,0,7.9442,0,11.78,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act-1
7.5625,1.384,1.027,0,0,10.0248,0,9.399,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,Act1
7.5556,1.4471,0.9485,0,0,10.0769,0,8.4627,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,Act1
7.4912,1.1862,1.1375,0,0,8.1006,0,10.4749,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act1
7.8267,1.3291,0.7897,0,0,13.6876,0,12.9056,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act-1
8.7826,1.3753,1.1625,1,0,4.7024,0,7.3659,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act1
8.3261,1.2237,0.906,2,0,5.7605,0,5.2847,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
7.7738,1.3152,0.9677,1,0,6.3213,0,7.1602,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act-1
8.3997,1.2458,0.9123,0,0,2.5826,0,6.6787,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,Act-1
7.8301,1.3906,0.6652,0,0,7.4144,0,6.4071,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,Act1
8.576,1.2524,0.8675,0,0,2.2003,0,6.5975,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,Act-1
7.9792,1.219,1.0437,0,0,4.9295,0,12.2063,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,Act1
7.7984,1.062,0.9261,0,0,0,0,10.2023,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act1
8.0892,1.1066,0.9304,0,0,0,0,10.189,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act1
7.9274,1.062,0.9098,0,0,0,0,9.7628,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
7.9262,1.0625,0.9813,0,0,0,0,11.5399,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
8.2824,1.1016,0.8622,0,0,0,0,10.7446,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act1
8.4935,1.0385,0.5679,0,0,0,0,4.888,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,Act-1
8.1241,1.2768,0.9963,0,0,4.938,0,11.8347,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,Act1
8.1343,1.036,1.2611,0,0,0,0,7.3031,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,Act1
8.0469,1.0636,0.59,0,0,0,0,5.1469,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Act-1
8.1,1.037,0,1,0,0,0,5.2718,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
7.45,1.0118,1.0576,0,0,0,0,8.7425,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,Act-1
7.9667,1,0,0,0,0,0,5.5516,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
7.6474,1.1169,0.8901,0,0,9.4103,0,12.3992,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,Act1
7.4841,1.184,1.0266,0,0,6.1628,0,9.9814,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,Act-1
7.0741,1.2768,0.5792,0,0,8.2093,0,7.159,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Act1
7.6071,1.4224,1.0503,0,0,11.8025,0,16.3142,1,1,1,1,0,4,4,0,0,1,0,0,1,1,0,1,Act1
8.0086,1.4128,0.927,0,0,10.8902,0,10.9306,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act1
7.7623,1.2538,1.1847,0,0,0,0,8.6876,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act1
8.0476,1.3396,1.1158,0,0,13.239,0,11.36,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act1
7.875,1.5391,1.0862,0,0,20.7365,0,17.6782,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,Act1
7.5,1.379,1.0248,0,0,12.5213,0,11.4212,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,Act1
7.4821,1.3731,1.0539,0,0,12.5516,0,12.1466,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,Act1
8.0584,1.4003,1.0457,0,0,8.1907,0,13.2159,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,Act1
7.8333,1.2579,0.7361,0,0,5.7414,0,8.035,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,Act1
7.7179,1.246,0.6086,0,0,7.9362,0,6.1217,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
8.4012,1.3016,1.0016,2,0,1.3486,0,7.0973,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
8.207,1.015,0.8546,0,0,0,0,9.8348,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,Act-1
7.7222,1.2754,0.8522,0,0,5.5345,0,5.5516,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Act-1
8.0833,1.2727,0.989,0,0,7.0283,0,5.0401,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
7.7315,1.2664,1.0988,0,0,11.5801,0,11.4349,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act1
7.1481,1,0,0,0,0,0,5.5516,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
7.8712,1.5304,0.9856,0,1,15.7134,0,11.9996,0,1,1,1,0,2,2,0,0,1,0,0,1,1,0,1,Act1
7.8963,1.5275,0.9667,0,1,15.7099,0,13.6337,0,1,1,1,0,2,2,0,0,1,0,0,1,1,0,1,Act-1
7.8309,1.3238,1.0709,0,1,4.723,0,12.8664,1,1,1,1,0,3,3,0,0,1,0,0,1,1,0,1,Act-1
7.6325,1.6883,1.105,0,2,27.9018,0,14.8395,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,Act-1
7.5648,1.3751,0.6785,0,0,9.9817,0,8.7212,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,Act-1
7.8561,1.3382,1.1538,0,0,4.7144,0,10.4602,1,1,1,1,0,4,4,0,0,1,0,0,1,1,0,1,Act-1
7.8698,1.4417,0.9274,1,0,15.5801,0,12.369,0,1,1,1,0,2,2,0,0,1,0,0,1,1,0,1,Act-1
8.5238,1.0558,0,1,0,0,0,2.7495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
7.9548,1.1029,1.0177,0,0,0,0,11.447,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act1
7.5481,1.1593,1.0579,0,0,5.9679,0,10.6922,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act1
8.5294,1.2784,0.865,0,0,4.1383,0,15.5231,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act1
8.1299,1.0992,0.8631,0,0,0,0,12.7858,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act1
7.892,1.0832,1.0855,0,0,0,0,12.6989,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
8.0563,1.389,0.9807,0,0,0,0,18.7438,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
8.0219,1.0337,1.0543,0,0,0,0,9.0844,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,Act-1
7.2257,1,0.9926,0,0,0,0,12.5341,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Act1
8.1667,1.0417,0.889,1,0,0,0,11.9249,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
7.7284,1.3143,0.9627,0,0,19.0458,0,11.8612,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act-1
7.675,1.4034,0.9664,0,0,20.8401,0,14.1126,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,Act1
7.8519,1.2124,1.0845,0,0,6.4609,0,9.8746,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
7.6196,1.4218,1.0015,0,0,17.7628,0,17.3028,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,Act-1
8.2901,1.0203,0.861,1,0,0,0,12.813,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act1
7.9444,1.2643,0.9546,0,0,0,0,11.7628,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act1
7.625,1.2378,0.9255,0,0,9.839,0,7.0659,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Act1
7.6333,1.1612,0.996,1,0,0,0,13.56,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
7.6833,1.2483,1.01,1,0,0,0,13.56,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
7.4848,1.1513,0.9941,0,0,0,0,15.4807,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
8.2092,1.3407,0.9867,0,0,0,0,17.7534,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
7.8155,1.1777,0.9017,1,0,5.8674,0,11.5954,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
7.94,1.1328,0.9378,0,0,0,0,12.9542,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,Act-1
8.0133,1.1338,0.9377,1,0,0,0,12.8279,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
7.5911,1.4415,0.9743,0,0,16.3462,0,12.6313,0,1,1,1,0,2,2,0,0,1,0,1,1,1,0,1,Act-1
7.7971,1.3265,1.012,0,0,18.573,0,8.7579,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,Act-1
7.9236,1.2734,1.0223,0,0,15.4429,0,8.6048,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,Act1
7.9825,1.0428,0.9183,0,0,0,0,9.0691,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,Act-1
7.4333,1.3707,1.0411,0,0,10.4961,0,7.8708,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act1
7.8423,1.2579,0.8477,0,0,9.4811,0,12.6853,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,Act1
7.6815,1.5343,0.8784,0,1,16.3084,0,12.2313,0,1,1,1,0,2,2,0,0,1,0,0,1,1,0,1,Act1
7.9556,1.4536,0.954,1,1,14.207,0,11.0759,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,Act1
7.7244,1.4083,1.015,0,0,12.2642,0,17.3654,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act-1
7.6586,1.0622,0.9436,0,0,0,0,11.6599,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act1
8.0267,1.0849,0.9467,1,0,0,0,12.8279,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act1
7.6481,1.0897,0.9885,1,0,0,0,11.9068,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act1
7.8462,1.0271,1.002,1,0,0,0,7.7667,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act1
7.7619,1.0867,0.9616,1,0,0,0,13.8511,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act1
8.8633,1.2238,1.0481,0,0,0.9081,0,8.6642,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,Act1
7.4889,1.0568,0.9782,0,0,0,0,12.6442,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
7.5089,1.1553,1.012,0,0,5.983,0,12.598,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
7.9257,1.259,0.8005,0,0,18.6362,0,11.1411,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act1
7.6389,1.3425,0.6521,0,0,11.1281,0,6.2746,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,Act1
7.8214,1.2319,1.0908,0,0,4.8062,0,7.2635,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act1
7.8,1.0795,0.9623,0,0,0,0,17.0984,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act-1
